agonism_winner,agonism_loser,agonism_type,winner_sex,loser_sex,date,observer,data_source,focal_individual
5U1,7K4,threat,Male,Male,2021-06-24,DP,focalfollow,agonism.winner
1R8,9M8,avoid,Male,Female,2021-06-29,DP,focalfollow,agonism.winner
2E4,0S6,avoid,Female,Female,2021-07-13,DP,focalfollow,agonism.winner
7K4,0P9,submit,Male,Male,2021-07-13,DP,focalfollow,agonism.winner
3I9,6T0,noncontactagg,Male,Male,2021-07-13,DP,focalfollow,agonism.winner
0M4,8R7,avoid,Female,Female,2021-07-13,DP,focalfollow,agonism.winner
5K8,2N8,displace,Male,Male,2021-07-13,DP,focalfollow,agonism.winner
2I3,2G2,feargrm,Female,Female,2021-07-15,DP,focalfollow,agonism.winner
3M2,7M8,noncontactagg,Male,Male,2021-07-20,DP,focalfollow,agonism.winner
3M2,1I7,avoid,Male,Female,2021-07-20,DP,focalfollow,agonism.winner
3M2,3I9,avoid,Male,Male,2021-07-20,DP,focalfollow,agonism.winner
8R5,3M2,noncontactagg,Female,Male,2021-07-20,DP,focalfollow,agonism.winner
6I9,7A2,avoid,Male,Male,2021-07-20,DP,focalfollow,agonism.winner
33T,7K4,noncontactagg,Male,Male,2021-07-20,DP,focalfollow,agonism.winner
5U1,7K4,noncontactagg,Male,Male,2021-07-20,DP,focalfollow,agonism.winner
5U1,7K4,noncontactagg,Male,Male,2021-07-20,DP,focalfollow,agonism.winner
3P6,9E3,noncontactagg,Male,Male,2021-07-26,DP,focalfollow,agonism.winner
9K9,0P9,avoid,Male,Male,2021-07-28,DP,focalfollow,agonism.winner
1F2,3B9,feargrm,Male,Male,2021-07-28,DP,focalfollow,agonism.winner
1F2,3B9,avoid,Male,Male,2021-07-28,DP,focalfollow,agonism.winner
0S6,2G3,noncontactagg,Female,Female,2021-07-29,DP,focalfollow,agonism.winner
8C3,2N2,noncontactagg,Male,Male,2021-07-29,DP,focalfollow,agonism.winner
4S7,2K1,feargrm,Female,Female,2021-07-29,DP,focalfollow,agonism.winner
5K8,1G0,contactagg,Male,Female,2021-07-30,DP,focalfollow,agonism.winner
1B1,7K8,threat,Male,Female,2021-08-02,DP,focalfollow,agonism.winner
4U8,5U4,avoid,Female,Female,2021-08-02,DP,focalfollow,agonism.winner
0S5,3U4,noncontactagg,Female,Female,2021-08-02,DP,focalfollow,agonism.winner
0S5,8N3,avoid,Female,Female,2021-08-02,DP,focalfollow,agonism.winner
1F2,5L7,feargrm,Male,Female,2021-08-04,DP,focalfollow,agonism.winner
1F2,2N8,threat,Male,Male,2021-08-04,DP,focalfollow,agonism.winner
0M1,9R8,feargrm,Male,Female,2021-08-05,DP,focalfollow,agonism.winner
61R,1B1,feargrm,Male,Male,2021-08-09,DP,focalfollow,agonism.winner
61R,1B1,displace,Male,Male,2021-08-09,DP,focalfollow,agonism.winner
61R,3M2,contactagg,Male,Male,2021-08-09,DP,focalfollow,agonism.winner
6P9,5L4,avoid,Male,Male,2021-08-09,DP,focalfollow,agonism.winner
6P9,90T,feargrm,Male,Female,2021-08-09,DP,focalfollow,agonism.winner
04T,9K9,avoid,Male,Male,2021-08-12,DP,focalfollow,agonism.winner
8M1,5L4,displace,Male,Male,2021-08-12,DP,focalfollow,agonism.winner
2N8,0S1,noncontactagg,Male,Female,2021-08-18,DP,focalfollow,agonism.winner
3B9,5L4,noncontactagg,Male,Male,2021-08-19,DP,focalfollow,agonism.winner
04T,6K5,submit,Male,Male,2021-08-20,DP,focalfollow,agonism.winner
6U1,0S1,feargrm,Female,Female,2021-08-24,DP,focalfollow,agonism.winner
5U1,1F2,feargrm,Male,Male,2021-08-24,DP,focalfollow,agonism.winner
12O,6R3,noncontactagg,Male,Male,2021-08-26,DP,focalfollow,agonism.winner
04T,6E6,feargrm,Male,Male,2021-08-30,DP,focalfollow,agonism.winner
6B8,3P6,avoid,Male,Male,2021-09-07,DP,focalfollow,agonism.winner
33T,5K8,avoid,Male,Male,2021-09-20,DP,focalfollow,agonism.winner
7K8,1Q7,avoid,Female,Female,2021-09-20,DP,focalfollow,agonism.winner
0M4,33T,threat,Female,Male,2021-09-21,DP,focalfollow,agonism.winner
81O,00V,threat,Male,Female,2021-09-21,DP,focalfollow,agonism.winner
4O4,7K8,threat,Female,Female,2021-09-22,DP,focalfollow,agonism.winner
6B8,2N0,avoid,Male,Male,2021-09-22,DP,focalfollow,agonism.winner
8J3,6E6,avoid,Male,Male,2021-09-24,DP,focalfollow,agonism.winner
0H8,0P9,feargrm,Male,Male,2021-03-01,DP,focalfollow,agonism.loser
90T,2G3,contactagg,Female,Female,2021-03-03,DP,focalfollow,agonism.loser
4U0,00V,contactagg,Male,Female,2021-03-04,DP,focalfollow,agonism.loser
6B8,5K8,avoid,Male,Male,2021-03-04,DP,focalfollow,agonism.loser
1F2,3L1,feargrm,Male,Male,2021-03-08,DP,focalfollow,agonism.loser
0M1,77I,feargrm,Male,Male,2021-03-08,DP,focalfollow,agonism.loser
5U1,1B0,contactagg,Male,Female,2021-03-08,DP,focalfollow,agonism.loser
1B1,3M2,noncontactagg,Male,Male,2021-03-09,DP,focalfollow,agonism.loser
5U1,9K9,avoid,Male,Male,2021-03-09,DP,focalfollow,agonism.loser
1F2,9M8,contactagg,Male,Female,2021-03-09,DP,focalfollow,agonism.loser
0P9,6R3,avoid,Male,Male,2021-03-09,DP,focalfollow,agonism.loser
6P9,1G1,contactagg,Male,Female,2021-03-10,DP,focalfollow,agonism.loser
6E6,3B9,avoid,Male,Male,2021-03-11,DP,focalfollow,agonism.loser
2D0,1K1,feargrm,Male,Female,2021-03-11,DP,focalfollow,agonism.loser
6K5,3L1,feargrm,Male,Male,2021-03-11,DP,focalfollow,agonism.loser
9K9,8R7,feargrm,Male,Female,2021-03-11,DP,focalfollow,agonism.loser
2D0,7M8,feargrm,Male,Male,2021-03-12,DP,focalfollow,agonism.loser
1F2,2I3,avoid,Male,Female,2021-03-12,DP,focalfollow,agonism.loser
5B0,3M2,submit,Male,Male,2021-03-12,DP,focalfollow,agonism.loser
7K4,6P9,avoid,Male,Male,2021-03-16,DP,focalfollow,agonism.loser
7D2,3I9,feargrm,Male,Male,2021-03-16,DP,focalfollow,agonism.loser
6I9,3I9,avoid,Male,Male,2021-03-16,DP,focalfollow,agonism.loser
6I9,3I9,feargrm,Male,Male,2021-03-16,DP,focalfollow,agonism.loser
7A2,3I9,avoid,Male,Male,2021-03-16,DP,focalfollow,agonism.loser
7A2,3I9,noncontactagg,Male,Male,2021-03-16,DP,focalfollow,agonism.loser
2G2,6U0,avoid,Female,Female,2021-03-16,DP,focalfollow,agonism.loser
6I9,2G3,feargrm,Male,Female,2021-03-16,DP,focalfollow,agonism.loser
0M1,12O,feargrm,Male,Male,2021-03-16,DP,focalfollow,agonism.loser
7M8,3B9,avoid,Male,Male,2021-03-30,DP,focalfollow,agonism.loser
9K9,8C3,noncontactagg,Male,Male,2021-03-30,DP,focalfollow,agonism.loser
81O,1F2,displace,Male,Male,2021-03-31,DP,focalfollow,agonism.loser
5U1,6K5,submit,Male,Male,2021-04-01,DP,focalfollow,agonism.loser
0M1,33T,avoid,Male,Male,2021-04-01,DP,focalfollow,agonism.loser
81O,2D0,avoid,Male,Male,2021-04-01,DP,focalfollow,agonism.loser
2C9,52Z,feargrm,Male,Female,2021-04-01,DP,focalfollow,agonism.loser
6K5,9C1,feargrm,Male,Female,2021-04-01,DP,focalfollow,agonism.loser
6P9,3D9,submit,Male,Female,2021-04-05,DP,focalfollow,agonism.loser
5L4,1G0,feargrm,Male,Female,2021-04-06,DP,focalfollow,agonism.loser
30Z,1G0,feargrm,Male,Female,2021-04-06,DP,focalfollow,agonism.loser
6B8,0S5,feargrm,Male,Female,2021-04-06,DP,focalfollow,agonism.loser
1B1,93R,feargrm,Male,Male,2021-04-06,DP,focalfollow,agonism.loser
7K4,90T,feargrm,Male,Female,2021-04-07,DP,focalfollow,agonism.loser
0S5,4U8,submit,Female,Female,2021-04-09,DP,focalfollow,agonism.loser
6R3,0P9,feargrm,Male,Male,2021-04-09,DP,focalfollow,agonism.loser
6E6,4U0,avoid,Male,Male,2021-04-13,DP,focalfollow,agonism.loser
2D0,9M5,displace,Male,Male,2021-04-14,DP,focalfollow,agonism.loser
0J4,5U4,feargrm,Male,Female,2021-04-14,DP,focalfollow,agonism.loser
77I,5K8,contactagg,Male,Male,2021-04-16,DP,focalfollow,agonism.loser
6K5,1G1,feargrm,Male,Female,2021-04-16,DP,focalfollow,agonism.loser
3M2,9K9,avoid,Male,Male,2021-04-19,DP,focalfollow,agonism.loser
81O,9K9,displace,Male,Male,2021-04-19,DP,focalfollow,agonism.loser
9K9,4C5,feargrm,Male,Female,2021-04-19,DP,focalfollow,agonism.loser
0P9,6U3,feargrm,Male,Female,2021-04-19,DP,focalfollow,agonism.loser
8C3,3U7,avoid,Male,Male,2021-04-20,DP,focalfollow,agonism.loser
1B1,6E6,feargrm,Male,Male,2021-04-20,DP,focalfollow,agonism.loser
1B1,6E6,avoid,Male,Male,2021-04-20,DP,focalfollow,agonism.loser
81O,6I9,feargrm,Male,Male,2021-04-20,DP,focalfollow,agonism.loser
61R,4S7,feargrm,Male,Female,2021-04-21,DP,focalfollow,agonism.loser
3L1,1G1,feargrm,Male,Female,2021-04-22,DP,focalfollow,agonism.loser
6K5,1G1,feargrm,Male,Female,2021-04-22,DP,focalfollow,agonism.loser
6E6,9K9,avoid,Male,Male,2021-04-22,DP,focalfollow,agonism.loser
3M2,3P6,noncontactagg,Male,Male,2021-04-23,DP,focalfollow,agonism.loser
9E3,3B9,feargrm,Male,Male,2021-04-26,DP,focalfollow,agonism.loser
6K5,9E3,feargrm,Male,Male,2021-04-27,DP,focalfollow,agonism.loser
33T,4O4,feargrm,Male,Female,2021-05-10,DP,focalfollow,agonism.loser
61R,5B0,displace,Male,Male,2021-05-11,DP,focalfollow,agonism.loser
7K4,4U0,feargrm,Male,Male,2021-05-12,DP,focalfollow,agonism.loser
6K5,3B9,feargrm,Male,Male,2021-05-12,DP,focalfollow,agonism.loser
9E3,7D2,displace,Male,Male,2021-05-12,DP,focalfollow,agonism.loser
9E3,7D2,feargrm,Male,Male,2021-05-12,DP,focalfollow,agonism.loser
0M4,5U4,avoid,Female,Female,2021-05-12,DP,focalfollow,agonism.loser
1B1,7K4,avoid,Male,Male,2021-05-12,DP,focalfollow,agonism.loser
1B1,7K4,displace,Male,Male,2021-05-12,DP,focalfollow,agonism.loser
6R3,7J0,feargrm,Male,Male,2021-05-13,DP,focalfollow,agonism.loser
1F2,04T,threat,Male,Male,2021-05-13,DP,focalfollow,agonism.loser
1F2,04T,submit,Male,Male,2021-05-13,DP,focalfollow,agonism.loser
8C3,52Z,feargrm,Male,Female,2021-05-18,DP,focalfollow,agonism.loser
3I9,0J4,feargrm,Male,Male,2021-05-18,DP,focalfollow,agonism.loser
04T,7K4,avoid,Male,Male,2021-05-19,DP,focalfollow,agonism.loser
5B0,0P9,feargrm,Male,Male,2021-05-19,DP,focalfollow,agonism.loser
1F2,0P9,feargrm,Male,Male,2021-05-19,DP,focalfollow,agonism.loser
12O,8C3,feargrm,Male,Male,2021-05-19,DP,focalfollow,agonism.loser
2D0,2N2,avoid,Male,Male,2021-05-20,DP,focalfollow,agonism.loser
6R3,2N0,feargrm,Male,Male,2021-05-21,DP,focalfollow,agonism.loser
8C3,2N0,noncontactagg,Male,Male,2021-05-21,DP,focalfollow,agonism.loser
0P9,2N0,noncontactagg,Male,Male,2021-05-21,DP,focalfollow,agonism.loser
6P9,2N0,noncontactagg,Male,Male,2021-05-21,DP,focalfollow,agonism.loser
0M1,2G2,avoid,Male,Female,2021-05-24,DP,focalfollow,agonism.loser
0M1,0S6,avoid,Male,Female,2021-05-24,DP,focalfollow,agonism.loser
6I9,93R,feargrm,Male,Male,2021-05-24,DP,focalfollow,agonism.loser
6E6,3P6,feargrm,Male,Male,2021-05-24,DP,focalfollow,agonism.loser
45Z,9K9,contactagg,Female,Male,2021-05-24,DP,focalfollow,agonism.loser
04T,5E8,feargrm,Male,Female,2021-05-25,DP,focalfollow,agonism.loser
2I3,6U0,avoid,Female,Female,2021-05-25,DP,focalfollow,agonism.loser
00V,6U0,threat,Female,Female,2021-05-25,DP,focalfollow,agonism.loser
3L1,2E4,feargrm,Male,Female,2021-05-25,DP,focalfollow,agonism.loser
1F2,7K4,feargrm,Male,Male,2021-05-25,DP,focalfollow,agonism.loser
33T,6U1,feargrm,Male,Female,2021-05-26,DP,focalfollow,agonism.loser
8R5,8S4,noncontactagg,Female,Male,2021-05-26,DP,focalfollow,agonism.loser
8R5,8S4,threat,Female,Male,2021-05-26,DP,focalfollow,agonism.loser
0J4,1K1,feargrm,Male,Female,2021-05-26,DP,focalfollow,agonism.loser
0J4,1K1,feargrm,Male,Female,2021-05-26,DP,focalfollow,agonism.loser
5B0,3M2,feargrm,Male,Male,2021-06-01,DP,focalfollow,agonism.loser
6P9,3M2,feargrm,Male,Male,2021-06-01,DP,focalfollow,agonism.loser
77I,8R7,feargrm,Male,Female,2021-06-01,DP,focalfollow,agonism.loser
0M4,5U5,feargrm,Female,Female,2021-06-02,DP,focalfollow,agonism.loser
81O,45Z,avoid,Male,Female,2021-06-07,DP,focalfollow,agonism.loser
8C3,4C5,feargrm,Male,Female,2021-06-07,DP,focalfollow,agonism.loser
1I7,2G2,displace,Female,Female,2021-06-07,DP,focalfollow,agonism.loser
00V,9R8,threat,Female,Female,2021-06-08,DP,focalfollow,agonism.loser
4S7,6U0,avoid,Female,Female,2021-06-09,DP,focalfollow,agonism.loser
2D0,8S4,feargrm,Male,Male,2021-06-09,DP,focalfollow,agonism.loser
8C3,7D2,feargrm,Male,Male,2021-06-09,DP,focalfollow,agonism.loser
4U8,3U4,avoid,Female,Female,2021-06-10,DP,focalfollow,agonism.loser
0H8,1G0,feargrm,Male,Female,2021-06-10,DP,focalfollow,agonism.loser
7A2,3L1,noncontactagg,Male,Male,2021-06-11,DP,focalfollow,agonism.loser
4O4,2G2,avoid,Female,Female,2021-06-14,DP,focalfollow,agonism.loser
2N2,5L4,avoid,Male,Male,2021-06-14,DP,focalfollow,agonism.loser
1F2,7C4,feargrm,Male,Female,2021-06-14,DP,focalfollow,agonism.loser
0P9,2C9,displace,Male,Male,2021-06-15,DP,focalfollow,agonism.loser
0P9,2C9,avoid,Male,Male,2021-06-15,DP,focalfollow,agonism.loser
2D0,2C9,avoid,Male,Male,2021-06-15,DP,focalfollow,agonism.loser
61R,3D9,submit,Male,Female,2021-06-15,DP,focalfollow,agonism.loser
0S6,9P3,noncontactagg,Female,Female,2021-06-15,DP,focalfollow,agonism.loser
04T,9P3,submit,Male,Female,2021-06-15,DP,focalfollow,agonism.loser
1B1,6K5,threat,Male,Male,2021-06-16,DP,focalfollow,agonism.loser
5K8,7M8,feargrm,Male,Male,2021-06-16,DP,focalfollow,agonism.loser
5K8,7M8,displace,Male,Male,2021-06-16,DP,focalfollow,agonism.loser
61R,2I3,avoid,Male,Female,2021-06-16,DP,focalfollow,agonism.loser
61R,6U1,contactagg,Male,Female,2021-06-23,DP,focalfollow,agonism.loser
6I9,2C9,avoid,Male,Male,2021-06-23,DP,focalfollow,agonism.loser
1I7,7C4,avoid,Female,Female,2021-06-23,DP,focalfollow,agonism.loser
1I7,7C4,submit,Female,Female,2021-06-23,DP,focalfollow,agonism.loser
33T,5U5,feargrm,Male,Female,2021-06-24,DP,focalfollow,agonism.loser
5U1,7D2,feargrm,Male,Male,2021-06-28,DP,focalfollow,agonism.loser
6K5,6P9,noncontactagg,Male,Male,2021-06-28,DP,focalfollow,agonism.loser
6E6,1G1,feargrm,Male,Female,2021-06-28,DP,focalfollow,agonism.loser
04T,3U0,feargrm,Male,Female,2021-06-29,DP,focalfollow,agonism.loser
6K5,4U1,avoid,Male,Female,2021-07-13,DP,focalfollow,agonism.loser
8J3,4O4,feargrm,Male,Female,2021-07-13,DP,focalfollow,agonism.loser
5O0,4O4,avoid,Female,Female,2021-07-13,DP,focalfollow,agonism.loser
6E6,7M8,noncontactagg,Male,Male,2021-07-13,DP,focalfollow,agonism.loser
1B1,52Z,feargrm,Male,Female,2021-07-13,DP,focalfollow,agonism.loser
2D0,0P9,avoid,Male,Male,2021-07-13,DP,focalfollow,agonism.loser
3M2,3M8,feargrm,Male,Male,2021-07-15,DP,focalfollow,agonism.loser
6R3,3B9,feargrm,Male,Male,2021-07-16,DP,focalfollow,agonism.loser
6I9,3B9,feargrm,Male,Male,2021-07-16,DP,focalfollow,agonism.loser
04T,2N8,avoid,Male,Male,2021-07-19,DP,focalfollow,agonism.loser
3U4,3U0,threat,Female,Female,2021-07-19,DP,focalfollow,agonism.loser
2G3,3U0,noncontactagg,Female,Female,2021-07-19,DP,focalfollow,agonism.loser
6K5,6I9,avoid,Male,Male,2021-07-20,DP,focalfollow,agonism.loser
33T,0H8,submit,Male,Male,2021-07-22,DP,focalfollow,agonism.loser
2N0,3P6,contactagg,Male,Male,2021-07-28,DP,focalfollow,agonism.loser
0S5,6U3,contactagg,Female,Female,2021-07-30,DP,focalfollow,agonism.loser
81O,5K8,avoid,Male,Male,2021-07-30,DP,focalfollow,agonism.loser
1B1,93T,contactagg,Male,Female,2021-08-02,DP,focalfollow,agonism.loser
0P9,7J0,feargrm,Male,Male,2021-08-02,DP,focalfollow,agonism.loser
2D0,6T0,avoid,Male,Male,2021-08-03,DP,focalfollow,agonism.loser
0H8,0P9,avoid,Male,Male,2021-08-04,DP,focalfollow,agonism.loser
6K5,7M8,displace,Male,Male,2021-08-05,DP,focalfollow,agonism.loser
2N8,3P6,feargrm,Male,Male,2021-08-12,DP,focalfollow,agonism.loser
61R,12O,submit,Male,Male,2021-08-19,DP,focalfollow,agonism.loser
4O4,7K8,feargrm,Female,Female,2021-08-20,DP,focalfollow,agonism.loser
12O,5B0,feargrm,Male,Male,2021-08-23,DP,focalfollow,agonism.loser
61R,1B1,avoid,Male,Male,2021-08-23,DP,focalfollow,agonism.loser
8C3,0P9,avoid,Male,Male,2021-08-24,DP,focalfollow,agonism.loser
7D2,6T0,feargrm,Male,Male,2021-08-24,DP,focalfollow,agonism.loser
1G1,7C4,threat,Female,Female,2021-08-25,DP,focalfollow,agonism.loser
1F2,1G0,feargrm,Male,Female,2021-08-26,DP,focalfollow,agonism.loser
61R,5U1,avoid,Male,Male,2021-08-27,DP,focalfollow,agonism.loser
5K8,0P9,avoid,Male,Male,2021-08-31,DP,focalfollow,agonism.loser
0M4,6U3,noncontactagg,Female,Female,2021-08-31,DP,focalfollow,agonism.loser
7K4,6U3,feargrm,Male,Female,2021-08-31,DP,focalfollow,agonism.loser
61R,5U4,feargrm,Male,Female,2021-08-31,DP,focalfollow,agonism.loser
5P4,93R,feargrm,Male,Male,2021-09-07,DP,focalfollow,agonism.loser
5U1,52Z,threat,Male,Female,2021-09-08,DP,focalfollow,agonism.loser
3M2,4U0,avoid,Male,Male,2021-09-08,DP,focalfollow,agonism.loser
0M4,00V,threat,Female,Female,2021-09-20,DP,focalfollow,agonism.loser
6R3,4U0,threat,Male,Male,2021-09-21,DP,focalfollow,agonism.loser
2N8,6U1,noncontactagg,Male,Female,2021-09-21,DP,focalfollow,agonism.loser
5K8,7D2,submit,Male,Male,2021-09-22,DP,focalfollow,agonism.loser
0H8,7K4,submit,Male,Male,2021-09-22,DP,focalfollow,agonism.loser
1F2,3U0,feargrm,Male,Female,2021-09-22,DP,focalfollow,agonism.loser
4S7,8R5,avoid,Female,Female,2021-09-22,DP,focalfollow,agonism.loser
1I7,8R5,displace,Female,Female,2021-09-22,DP,focalfollow,agonism.loser
5K8,6R3,avoid,Male,Male,2021-09-22,DP,focalfollow,agonism.loser
6K5,6R3,submit,Male,Male,2021-09-22,DP,focalfollow,agonism.loser
1K1,3U4,noncontactagg,Female,Female,2021-09-24,DP,focalfollow,agonism.loser
0P9,1G0,feargrm,Male,Female,2021-09-24,DP,focalfollow,agonism.loser
1G1,8R7,displace,Female,Female,2021-01-26,ES,adlib.observation,NA
1K1,4U8,displace,Female,Female,2021-01-26,ES,adlib.observation,NA
00V,5E8,noncontactagg,Female,Female,2021-01-29,ES,adlib.observation,NA
