groom_giver,groom_reciever,constrained_duration,observation_name
2G3,5U4,276,2G3 2022-08-30 11:30:01 Daniel Phillips
0S1,1K1,557,1K1 2022-08-31 12:53:01 Daniel Phillips
2I3,8V1,74,8V1 2022-08-31 13:05:50 Daniel Phillips
6K5,5U5,459,5U5 2022-08-31 13:28:37 Daniel Phillips
4S7,1G0,78,4S7 2022-09-01 12:01:39 Daniel Phillips
90T,5L7,282,90T 2022-09-02 12:21:51 Daniel Phillips
1Q7,1G4,253,1G4 2022-09-06 11:14:04 Daniel Phillips
1F2,51Z,134,51Z 2022-09-06 12:18:43 Daniel Phillips
51Z,1F2,80,51Z 2022-09-06 12:18:43 Daniel Phillips
1F2,51Z,166,51Z 2022-09-06 12:18:43 Daniel Phillips
2G3,9R8,334,9R8 2022-09-06 13:07:56 Daniel Phillips
5U4,2G3,65,2G3 2022-09-07 08:46:10 Daniel Phillips
2X4,6W0,175,6W0 2022-09-07 09:00:15 Daniel Phillips
3I9,2N0,98,3I9 2022-09-13 09:37:58 Daniel Phillips
8V1,2I3,87,2I3 2022-09-13 11:13:35 Daniel Phillips
0H8,8R7,271,8R7 2022-09-13 11:49:32 Daniel Phillips
8R7,0H8,214,8R7 2022-09-13 11:49:32 Daniel Phillips
0X1,5O0,241,0X1 2022-09-14 12:10:34 Daniel Phillips
7K8,8J3,577,7K8 2022-09-14 12:21:56 Daniel Phillips
8R7,4O4,288,4O4 2022-09-14 12:32:43 Daniel Phillips
3U0,6U0,54,6U0 2022-11-21 11:24:15 Daniel Phillips
3U0,1F2,238,1F2 2022-11-28 12:51:16 Daniel Phillips
8R7,0H8,453,0H8 2022-11-28 13:25:01 Daniel Phillips
0H8,8R7,113,0H8 2022-11-28 13:25:01 Daniel Phillips
6W0,2N8,575,6W0 2022-11-28 13:39:26 Daniel Phillips
6U1,0M4,56,0M4 2022-12-01 11:51:46 Daniel Phillips
2G3,5U4,183,5U4 2022-12-01 12:02:44 Daniel Phillips
3H0,1B0,92,1B0 2022-12-05 11:45:52 Daniel Phillips
5U4,1B0,49,1B0 2022-12-05 11:45:52 Daniel Phillips
5U4,9P3,217,9P3 2022-12-05 11:58:05 Daniel Phillips
8O5,6T7,258,6T7 2022-12-05 12:46:40 Daniel Phillips
1Q7,1G4,47,1Q7 2022-12-06 10:21:36 Daniel Phillips
1B1,2G2,31,1B1 2022-12-06 13:33:49 Daniel Phillips
2G2,1B1,75,1B1 2022-12-06 13:33:49 Daniel Phillips
6U1,2E4,190,2E4 2022-12-06 13:45:31 Daniel Phillips
2K1,8J3,430,2K1 2022-12-07 12:25:29 Daniel Phillips
3X9,6U1,276,3X9 2022-12-08 09:51:56 Daniel Phillips
