date,observation.name,scan.number,focal.monkey,in.proximity,focal.activity,partners.activity (sequential),time
2022-07-12,04N 2022-07-12 13:46:19 Josue Negron,1,04N,04N,Rest,NA,2022-07-12T13:46:19Z
2022-07-12,04N 2022-07-12 13:46:19 Josue Negron,2,04N,04N,Rest,NA,2022-07-12T13:51:19Z
2022-07-12,04N 2022-07-12 13:46:19 Josue Negron,3,04N,04N,Rest,NA,2022-07-12T13:56:19Z
2022-07-19,04N 2022-07-19 09:34:25 Josue Negron,1,04N,04N,Rest,NA,2022-07-19T09:34:25Z
2022-07-19,04N 2022-07-19 09:34:25 Josue Negron,2,04N,04N,Rest,NA,2022-07-19T09:39:25Z
2022-07-19,04N 2022-07-19 09:34:25 Josue Negron,3,04N,04N,Rest,NA,2022-07-19T09:44:25Z
2022-08-02,04N 2022-08-02 11:22:11 Josue Negron,1,04N,04N,Rest,NA,2022-08-02T11:22:11Z
2022-08-02,04N 2022-08-02 11:22:11 Josue Negron,2,04N,04N,Rest,NA,2022-08-02T11:27:12Z
2022-08-02,04N 2022-08-02 11:22:11 Josue Negron,3,04N,04N,Rest,NA,2022-08-02T11:32:12Z
2022-08-08,04N 2022-08-08 07:39:24 Josue Negron,1,04N,04N,Rest,NA,2022-08-08T07:39:24Z
2022-08-08,04N 2022-08-08 07:39:24 Josue Negron,2,04N,04N,Rest,NA,2022-08-08T07:44:24Z
2022-08-08,04N 2022-08-08 07:39:24 Josue Negron,3,04N,"04N, 98T",Rest,Rest,2022-08-08T07:49:24Z
2022-08-15,04N 2022-08-15 11:13:06 Josue Negron,1,04N,04N,Rest,NA,2022-08-15T11:13:06Z
2022-08-15,04N 2022-08-15 11:13:06 Josue Negron,2,04N,04N,Rest,NA,2022-08-15T11:18:06Z
2022-08-15,04N 2022-08-15 11:13:06 Josue Negron,3,04N,"04N, 8C0",Rest,Rest,2022-08-15T11:23:06Z
2022-08-23,04N 2022-08-23 08:46:09 Josue Negron,1,04N,04N,Feed,NA,2022-08-23T08:46:09Z
2022-08-23,04N 2022-08-23 08:46:09 Josue Negron,2,04N,04N,Feed,NA,2022-08-23T08:51:09Z
2022-08-23,04N 2022-08-23 08:46:09 Josue Negron,3,04N,04N,Feed,NA,2022-08-23T08:56:09Z
2022-09-13,04N 2022-09-13 13:46:27 Josue Negron,1,04N,04N,Rest,NA,2022-09-13T13:46:27Z
2022-09-13,04N 2022-09-13 13:46:27 Josue Negron,2,04N,04N,Rest,NA,2022-09-13T13:51:27Z
2022-09-13,04N 2022-09-13 13:46:27 Josue Negron,3,04N,04N,Rest,NA,2022-09-13T13:56:27Z
2022-11-28,04N 2022-11-28 09:02:50 Josue Negron,1,04N,04N,Feed,NA,2022-11-28T09:02:50Z
2022-11-28,04N 2022-11-28 09:02:50 Josue Negron,2,04N,04N,Feed,NA,2022-11-28T09:07:53Z
2022-11-28,04N 2022-11-28 09:02:50 Josue Negron,3,04N,04N,Rest,NA,2022-11-28T09:12:50Z
2022-12-06,04N 2022-12-06 12:09:25 Josue Negron,1,04N,04N,Rest,NA,2022-12-06T12:09:25Z
2022-12-06,04N 2022-12-06 12:09:25 Josue Negron,2,04N,04N,Rest,NA,2022-12-06T12:14:25Z
2022-12-06,04N 2022-12-06 12:09:25 Josue Negron,3,04N,04N,Rest,NA,2022-12-06T12:19:25Z
2022-12-15,04N 2022-12-15 12:20:50 Josue Negron,1,04N,"04N, 0K7, 9E5",Passive contact,"Rest, Rest",2022-12-15T12:20:50Z
2022-12-15,04N 2022-12-15 12:20:50 Josue Negron,2,04N,"04N, 0K7, 9E5",Passive contact,"Rest, Rest",2022-12-15T12:25:50Z
2022-12-15,04N 2022-12-15 12:20:50 Josue Negron,3,04N,"0K7, 9E5, 04N",Passive contact,"Rest, Rest",2022-12-15T12:30:50Z
2022-12-01,04Z 2022-12-01 10:17:37 Josue Negron,1,04Z,04Z,Rest,NA,2022-12-01T10:17:37Z
2022-12-01,04Z 2022-12-01 10:17:37 Josue Negron,2,04Z,04Z,Rest,NA,2022-12-01T10:22:37Z
2022-12-01,04Z 2022-12-01 10:17:37 Josue Negron,3,04Z,04Z,Rest,NA,2022-12-01T10:27:37Z
2022-12-01,0A9 2022-12-01 12:45:45 Josue Negron,1,0A9,0A9,Rest,NA,2022-12-01T12:45:45Z
2022-12-01,0A9 2022-12-01 12:45:45 Josue Negron,2,0A9,0A9,Rest,NA,2022-12-01T12:50:45Z
2022-12-01,0A9 2022-12-01 12:45:45 Josue Negron,3,0A9,0A9,Travel,NA,2022-12-01T12:55:45Z
2022-12-07,0A9 2022-12-07 10:12:16 Josue Negron,1,0A9,"0A9, 73V, 9I6",Rest,"Groom Get, Groom Give",2022-12-07T10:12:16Z
2022-12-07,0A9 2022-12-07 10:12:16 Josue Negron,2,0A9,"0A9, 9I6, 73V",Rest,"Groom Give, Groom Get",2022-12-07T10:17:16Z
2022-12-07,0A9 2022-12-07 10:12:16 Josue Negron,3,0A9,"0A9, 9I6, 73V",Rest,"Passive contact, Passive contact",2022-12-07T10:22:16Z
2022-12-15,0A9 2022-12-15 09:11:23 Josue Negron,1,0A9,0A9,Rest,NA,2022-12-15T09:11:23Z
2022-12-15,0A9 2022-12-15 09:11:23 Josue Negron,2,0A9,0A9,Travel,NA,2022-12-15T09:16:23Z
2022-12-15,0A9 2022-12-15 09:11:23 Josue Negron,3,0A9,0A9,Rest,NA,2022-12-15T09:21:23Z
2022-02-23,0G5 2022-02-23 11:50:40 Josue Negron,1,0G5,0G5,Rest,NA,2022-02-23T11:50:40Z
2022-02-23,0G5 2022-02-23 11:50:40 Josue Negron,2,0G5,"0G5, 1J0, 3E2",Rest,"Groom Give, Groom Get",2022-02-23T11:55:40Z
2022-02-23,0G5 2022-02-23 11:50:40 Josue Negron,3,0G5,"0G5, 1J0, 3E2",Rest,"Groom Give, Groom Get",2022-02-23T12:00:40Z
2022-03-01,0G5 2022-03-01 10:13:29 Josue Negron,1,0G5,0G5,Rest,NA,2022-03-01T10:13:29Z
2022-03-01,0G5 2022-03-01 10:13:29 Josue Negron,2,0G5,"0G5, 43P",Rest,Rest,2022-03-01T10:18:29Z
2022-03-01,0G5 2022-03-01 10:13:29 Josue Negron,3,0G5,"0G5, 43P",Rest,Rest,2022-03-01T10:23:29Z
2022-03-14,0G5 2022-03-14 09:20:09 Josue Negron,1,0G5,0G5,Feed,NA,2022-03-14T09:20:09Z
2022-03-14,0G5 2022-03-14 09:20:09 Josue Negron,2,0G5,0G5,Travel,NA,2022-03-14T09:25:09Z
2022-03-14,0G5 2022-03-14 09:20:09 Josue Negron,3,0G5,"0G5, 9E5",Feed,Rest,2022-03-14T09:30:09Z
2022-03-21,0G5 2022-03-21 12:22:36 Josue Negron,1,0G5,"0G5, 8C0, 3E2, 43J",Rest,"Rest, Rest, Rest",2022-03-21T12:22:36Z
2022-03-21,0G5 2022-03-21 12:22:36 Josue Negron,2,0G5,0G5,Rest,NA,2022-03-21T12:27:36Z
2022-03-21,0G5 2022-03-21 12:22:36 Josue Negron,3,0G5,0G5,Rest,NA,2022-03-21T12:32:36Z
2022-03-30,0G5 2022-03-30 08:30:55 Josue Negron,1,0G5,0G5,Feed,NA,2022-03-30T08:30:55Z
2022-03-30,0G5 2022-03-30 08:30:55 Josue Negron,2,0G5,0G5,Feed,NA,2022-03-30T08:35:56Z
2022-03-30,0G5 2022-03-30 08:30:55 Josue Negron,3,0G5,0G5,Feed,NA,2022-03-30T08:40:56Z
2022-04-04,0G5 2022-04-04 11:54:02 Josue Negron,1,0G5,0G5,Rest,NA,2022-04-04T11:54:02Z
2022-04-04,0G5 2022-04-04 11:54:02 Josue Negron,2,0G5,0G5,Rest,NA,2022-04-04T11:59:02Z
2022-04-04,0G5 2022-04-04 11:54:02 Josue Negron,3,0G5,"0G5, 8J6",Rest,Rest,2022-04-04T12:04:02Z
2022-04-21,0G5 2022-04-21 09:25:39 Josue Negron,1,0G5,0G5,Feed,NA,2022-04-21T09:25:39Z
2022-04-21,0G5 2022-04-21 09:25:39 Josue Negron,2,0G5,0G5,Feed,NA,2022-04-21T09:30:40Z
2022-04-21,0G5 2022-04-21 09:25:39 Josue Negron,3,0G5,0G5,Feed,NA,2022-04-21T09:35:40Z
2022-05-31,0G5 2022-05-31 12:54:39 Josue Negron,1,0G5,"0G5, 9D1",Rest,Rest,2022-05-31T12:54:39Z
2022-05-31,0G5 2022-05-31 12:54:39 Josue Negron,2,0G5,"0G5, 9D1",Rest,Rest,2022-05-31T12:59:39Z
2022-05-31,0G5 2022-05-31 12:54:39 Josue Negron,3,0G5,"0G5, 9D1",Rest,Rest,2022-05-31T13:04:39Z
2022-06-07,0G5 2022-06-07 08:14:18 Josue Negron,1,0G5,0G5,Feed,NA,2022-06-07T08:14:18Z
2022-06-07,0G5 2022-06-07 08:14:18 Josue Negron,2,0G5,0G5,Feed,NA,2022-06-07T08:19:18Z
2022-06-07,0G5 2022-06-07 08:14:18 Josue Negron,3,0G5,0G5,Feed,NA,2022-06-07T08:24:18Z
2022-06-08,0G5 2022-06-08 13:16:05 Josue Negron,1,0G5,0G5,Rest,NA,2022-06-08T13:16:05Z
2022-06-08,0G5 2022-06-08 13:16:05 Josue Negron,2,0G5,0G5,Rest,NA,2022-06-08T13:21:05Z
2022-06-08,0G5 2022-06-08 13:16:05 Josue Negron,3,0G5,0G5,Rest,NA,2022-06-08T13:26:05Z
2022-06-15,0G5 2022-06-15 08:53:44 Josue Negron,1,0G5,0G5,Feed,NA,2022-06-15T08:53:44Z
2022-06-15,0G5 2022-06-15 08:53:44 Josue Negron,2,0G5,"0G5, 9D1",Feed,Feed,2022-06-15T08:58:44Z
2022-06-15,0G5 2022-06-15 08:53:44 Josue Negron,3,0G5,0G5,Feed,NA,2022-06-15T09:03:44Z
2022-06-22,0G5 2022-06-22 12:15:13 Josue Negron,1,0G5,0G5,Rest,NA,2022-06-22T12:15:13Z
2022-06-22,0G5 2022-06-22 12:15:13 Josue Negron,2,0G5,0G5,Rest,NA,2022-06-22T12:20:13Z
2022-06-22,0G5 2022-06-22 12:15:13 Josue Negron,3,0G5,0G5,Rest,NA,2022-06-22T12:25:13Z
2022-07-11,0G5 2022-07-11 08:40:45 Josue Negron,1,0G5,"0G5, 2L8",Feed,Feed,2022-07-11T08:40:45Z
2022-07-11,0G5 2022-07-11 08:40:45 Josue Negron,2,0G5,"0G5, 8P8, 1X4",Feed,"Feed, Feed",2022-07-11T08:45:45Z
2022-07-11,0G5 2022-07-11 08:40:45 Josue Negron,3,0G5,0G5,Feed,NA,2022-07-11T08:50:45Z
2022-07-12,0G5 2022-07-12 13:22:48 Josue Negron,1,0G5,0G5,Rest,NA,2022-07-12T13:22:48Z
2022-07-12,0G5 2022-07-12 13:22:48 Josue Negron,2,0G5,0G5,Rest,NA,2022-07-12T13:27:48Z
2022-07-12,0G5 2022-07-12 13:22:48 Josue Negron,3,0G5,0G5,Rest,NA,2022-07-12T13:32:48Z
2022-07-22,0G5 2022-07-22 07:50:28 Josue Negron,1,0G5,0G5,Feed,NA,2022-07-22T07:50:28Z
2022-07-22,0G5 2022-07-22 07:50:28 Josue Negron,2,0G5,0G5,Feed,NA,2022-07-22T07:55:28Z
2022-07-22,0G5 2022-07-22 07:50:28 Josue Negron,3,0G5,0G5,Feed,NA,2022-07-22T08:00:28Z
2022-08-01,0G5 2022-08-01 11:40:26 Josue Negron,1,0G5,0G5,Rest,NA,2022-08-01T11:40:26Z
2022-08-01,0G5 2022-08-01 11:40:26 Josue Negron,2,0G5,0G5,Rest,NA,2022-08-01T11:45:26Z
2022-08-01,0G5 2022-08-01 11:40:26 Josue Negron,3,0G5,0G5,Rest,NA,2022-08-01T11:50:26Z
2022-08-10,0G5 2022-08-10 10:22:34 Josue Negron,1,0G5,0G5,Travel,NA,2022-08-10T10:22:34Z
2022-08-10,0G5 2022-08-10 10:22:34 Josue Negron,2,0G5,0G5,Rest,NA,2022-08-10T10:27:34Z
2022-08-10,0G5 2022-08-10 10:22:34 Josue Negron,3,0G5,0G5,Rest,NA,2022-08-10T10:32:34Z
2022-08-18,0G5 2022-08-18 11:24:47 Josue Negron,1,0G5,0G5,Rest,NA,2022-08-18T11:24:47Z
2022-08-18,0G5 2022-08-18 11:24:47 Josue Negron,2,0G5,"0G5, 8N7",Rest,Rest,2022-08-18T11:29:47Z
2022-08-18,0G5 2022-08-18 11:24:47 Josue Negron,3,0G5,0G5,Rest,NA,2022-08-18T11:34:47Z
2022-08-23,0G5 2022-08-23 09:39:49 Josue Negron,1,0G5,0G5,Feed,NA,2022-08-23T09:39:49Z
2022-08-23,0G5 2022-08-23 09:39:49 Josue Negron,2,0G5,0G5,Feed,NA,2022-08-23T09:44:49Z
2022-08-23,0G5 2022-08-23 09:39:49 Josue Negron,3,0G5,0G5,Feed,NA,2022-08-23T09:49:49Z
2022-08-29,0G5 2022-08-29 13:16:47 Josue Negron,1,0G5,0G5,Rest,NA,2022-08-29T13:16:47Z
2022-08-29,0G5 2022-08-29 13:16:47 Josue Negron,2,0G5,0G5,Rest,NA,2022-08-29T13:21:47Z
2022-08-29,0G5 2022-08-29 13:16:47 Josue Negron,3,0G5,0G5,Rest,NA,2022-08-29T13:26:47Z
2022-11-29,0G5 2022-11-29 09:17:42 Josue Negron,1,0G5,"0G5, 7U3",Rest,Rest,2022-11-29T09:17:42Z
2022-11-29,0G5 2022-11-29 09:17:42 Josue Negron,2,0G5,0G5,Rest,NA,2022-11-29T09:22:42Z
2022-11-29,0G5 2022-11-29 09:17:42 Josue Negron,3,0G5,"0G5, 7E1",Rest,Rest,2022-11-29T09:27:42Z
2022-12-08,0G5 2022-12-08 13:00:16 Josue Negron,1,0G5,0G5,Rest,NA,2022-12-08T13:00:16Z
2022-12-08,0G5 2022-12-08 13:00:16 Josue Negron,2,0G5,0G5,Rest,NA,2022-12-08T13:05:16Z
2022-12-08,0G5 2022-12-08 13:00:16 Josue Negron,3,0G5,0G5,Rest,NA,2022-12-08T13:10:16Z
2022-12-15,0G5 2022-12-15 10:56:28 Josue Negron,1,0G5,0G5,Rest,NA,2022-12-15T10:56:28Z
2022-12-15,0G5 2022-12-15 10:56:28 Josue Negron,2,0G5,0G5,Rest,NA,2022-12-15T11:01:29Z
2022-12-15,0G5 2022-12-15 10:56:28 Josue Negron,3,0G5,0G5,Groom Give,NA,2022-12-15T11:06:29Z
2022-02-24,0I6 2022-02-24 13:04:55 Josue Negron,1,0I6,"0I6, 0L1, 64P",Rest,"Rest, Rest",2022-02-24T13:04:55Z
2022-02-24,0I6 2022-02-24 13:04:55 Josue Negron,2,0I6,"0I6, 64P, 0L1",Rest,"Rest, Rest",2022-02-24T13:09:55Z
2022-02-24,0I6 2022-02-24 13:04:55 Josue Negron,3,0I6,"0I6, 0L1",Rest,Rest,2022-02-24T13:14:55Z
2022-02-28,0I6 2022-02-28 09:59:16 Josue Negron,1,0I6,0I6,Rest,NA,2022-02-28T09:59:16Z
2022-02-28,0I6 2022-02-28 09:59:16 Josue Negron,2,0I6,"0I6, 64P",Rest,Rest,2022-02-28T10:04:16Z
2022-02-28,0I6 2022-02-28 09:59:16 Josue Negron,3,0I6,"0I6, 64P",Rest,Rest,2022-02-28T10:09:16Z
2022-03-09,0I6 2022-03-09 09:46:40 Josue Negron,1,0I6,0I6,Feed,NA,2022-03-09T09:46:40Z
2022-03-09,0I6 2022-03-09 09:46:40 Josue Negron,2,0I6,0I6,Travel,NA,2022-03-09T09:51:40Z
2022-03-09,0I6 2022-03-09 09:46:40 Josue Negron,3,0I6,0I6,Travel,NA,2022-03-09T09:56:40Z
2022-03-17,0I6 2022-03-17 13:31:17 Josue Negron,1,0I6,0I6,Groom Give,NA,2022-03-17T13:31:17Z
2022-03-17,0I6 2022-03-17 13:31:17 Josue Negron,2,0I6,0I6,Groom Give,NA,2022-03-17T13:36:18Z
2022-03-17,0I6 2022-03-17 13:31:17 Josue Negron,3,0I6,"0I6, 0L1",Rest,Rest,2022-03-17T13:41:18Z
2022-03-31,0I6 2022-03-31 13:00:55 Josue Negron,1,0I6,"0I6, 64P",Rest,Rest,2022-03-31T13:00:55Z
2022-03-31,0I6 2022-03-31 13:00:55 Josue Negron,2,0I6,0I6,Rest,NA,2022-03-31T13:05:55Z
2022-03-31,0I6 2022-03-31 13:00:55 Josue Negron,3,0I6,0I6,Rest,NA,2022-03-31T13:10:55Z
2022-04-06,0I6 2022-04-08 07:33:38 Josue Negron,1,0I6,"0I6, 64P",Rest,Rest,2022-04-08T07:33:38Z
2022-04-06,0I6 2022-04-08 07:33:38 Josue Negron,2,0I6,"0I6, 11Z",Rest,Rest,2022-04-08T07:38:38Z
2022-04-06,0I6 2022-04-08 07:33:38 Josue Negron,3,0I6,"0I6, 11Z",Rest,Rest,2022-04-08T07:43:38Z
2022-04-25,0I6 2022-04-25 13:43:08 Josue Negron,1,0I6,0I6,Rest,NA,2022-04-25T13:43:08Z
2022-04-25,0I6 2022-04-25 13:43:08 Josue Negron,2,0I6,0I6,Rest,NA,2022-04-25T13:48:08Z
2022-04-25,0I6 2022-04-25 13:43:08 Josue Negron,3,0I6,"0I6, 8J8",Rest,Rest,2022-04-25T13:53:08Z
2022-05-25,0I6 2022-05-25 08:38:24 Josue Negron,1,0I6,0I6,Rest,NA,2022-05-25T08:38:24Z
2022-05-25,0I6 2022-05-25 08:38:24 Josue Negron,2,0I6,0I6,Feed,NA,2022-05-25T08:43:24Z
2022-05-25,0I6 2022-05-25 08:38:24 Josue Negron,3,0I6,"0I6, 59A",Feed,Feed,2022-05-25T08:48:24Z
2022-06-03,0I6 2022-06-03 07:57:00 Josue Negron,1,0I6,0I6,Feed,NA,2022-06-03T07:57:00Z
2022-06-03,0I6 2022-06-03 07:57:00 Josue Negron,2,0I6,"0I6, 8H0",Feed,Feed,2022-06-03T08:02:00Z
2022-06-03,0I6 2022-06-03 07:57:00 Josue Negron,3,0I6,"0I6, 8A9, 64P",Feed,"Rest, Feed",2022-06-03T08:07:00Z
2022-06-09,0I6 2022-06-09 11:25:02 Josue Negron,1,0I6,0I6,Rest,NA,2022-06-09T11:25:02Z
2022-06-09,0I6 2022-06-09 11:25:02 Josue Negron,2,0I6,0I6,Feed,NA,2022-06-09T11:30:02Z
2022-06-09,0I6 2022-06-09 11:25:02 Josue Negron,3,0I6,0I6,Feed,NA,2022-06-09T11:35:02Z
2022-06-16,0I6 2022-06-16 10:05:54 Josue Negron,1,0I6,0I6,Feed,NA,2022-06-16T10:05:54Z
2022-06-16,0I6 2022-06-16 10:05:54 Josue Negron,2,0I6,0I6,Feed,NA,2022-06-16T10:10:55Z
2022-06-16,0I6 2022-06-16 10:05:54 Josue Negron,3,0I6,"0I6, 8P9",Feed,Feed,2022-06-16T10:15:55Z
2022-07-01,0I6 2022-07-01 12:59:23 Josue Negron,1,0I6,"0I6, 0V1, 0L1, 5K7, 64P, 9M4",Rest,"Rest, Rest, Rest, Rest, Rest",2022-07-01T12:59:23Z
2022-07-01,0I6 2022-07-01 12:59:23 Josue Negron,2,0I6,"0I6, 9M4, 7U4, 5K7, 0V1, 0L1",Rest,"Rest, Rest, Rest, Rest, Rest",2022-07-01T13:04:23Z
2022-07-01,0I6 2022-07-01 12:59:23 Josue Negron,3,0I6,"0I6, 9M4, 5K7, 0V1, 0L1",Rest,"Rest, Rest, Rest, Rest",2022-07-01T13:09:23Z
2022-07-05,0I6 2022-07-05 09:24:41 Josue Negron,1,0I6,"0I6, 0L1",Feed,Feed,2022-07-05T09:24:41Z
2022-07-05,0I6 2022-07-05 09:24:41 Josue Negron,2,0I6,"0I6, 0L1",Feed,Feed,2022-07-05T09:29:41Z
2022-07-05,0I6 2022-07-05 09:24:41 Josue Negron,3,0I6,"0I6, 0L1",Feed,Feed,2022-07-05T09:34:41Z
2022-07-19,0I6 2022-07-19 13:40:36 Josue Negron,1,0I6,0I6,Rest,NA,2022-07-19T13:40:36Z
2022-07-19,0I6 2022-07-19 13:40:36 Josue Negron,2,0I6,0I6,Rest,NA,2022-07-19T13:45:36Z
2022-07-26,0I6 2022-07-26 11:34:46 Josue Negron,1,0I6,0I6,Passive contact,NA,2022-07-26T11:34:46Z
2022-07-26,0I6 2022-07-26 11:34:46 Josue Negron,2,0I6,0I6,Passive contact,NA,2022-07-26T11:39:46Z
2022-07-26,0I6 2022-07-26 11:34:46 Josue Negron,3,0I6,0I6,Passive contact,NA,2022-07-26T11:44:46Z
2022-08-01,0I6 2022-08-01 09:34:14 Josue Negron,1,0I6,"0I6, 5K7",Rest,Feed,2022-08-01T09:34:14Z
2022-08-01,0I6 2022-08-01 09:34:14 Josue Negron,2,0I6,0I6,Rest,NA,2022-08-01T09:39:15Z
2022-08-01,0I6 2022-08-01 09:34:14 Josue Negron,3,0I6,0I6,Feed,NA,2022-08-01T09:44:15Z
2022-08-11,0I6 2022-08-11 12:22:05 Josue Negron,1,0I6,0I6,Rest,NA,2022-08-11T12:22:05Z
2022-08-11,0I6 2022-08-11 12:22:05 Josue Negron,2,0I6,0I6,Rest,NA,2022-08-11T12:27:05Z
2022-08-11,0I6 2022-08-11 12:22:05 Josue Negron,3,0I6,0I6,Rest,NA,2022-08-11T12:32:05Z
2022-08-16,0I6 2022-08-16 08:32:03 Josue Negron,1,0I6,0I6,Feed,NA,2022-08-16T08:32:03Z
2022-08-16,0I6 2022-08-16 08:32:03 Josue Negron,2,0I6,0I6,Travel,NA,2022-08-16T08:37:03Z
2022-08-16,0I6 2022-08-16 08:32:03 Josue Negron,3,0I6,"0I6, 64P",Feed,Feed,2022-08-16T08:42:03Z
2022-08-24,0I6 2022-08-24 12:54:23 Josue Negron,1,0I6,0I6,Passive contact,NA,2022-08-24T12:54:23Z
2022-08-24,0I6 2022-08-24 12:54:23 Josue Negron,2,0I6,"0I6, 9M4, 9U7",Passive contact,"Rest, Rest",2022-08-24T12:59:24Z
2022-08-24,0I6 2022-08-24 12:54:23 Josue Negron,3,0I6,"0I6, 9M4, 9U7",Passive contact,"Rest, Rest",2022-08-24T13:04:24Z
2022-09-14,0I6 2022-09-14 09:44:28 Josue Negron,1,0I6,"0I6, 5K7, 6O0",Feed,"Feed, Feed",2022-09-14T09:44:28Z
2022-09-14,0I6 2022-09-14 09:44:28 Josue Negron,2,0I6,"0I6, 64P, 8H0",Feed,"Feed, Feed",2022-09-14T09:49:28Z
2022-09-14,0I6 2022-09-14 09:44:28 Josue Negron,3,0I6,0I6,Feed,NA,2022-09-14T09:54:28Z
2022-12-01,0I6 2022-12-01 11:38:37 Josue Negron,1,0I6,0I6,Rest,NA,2022-12-01T11:38:37Z
2022-12-01,0I6 2022-12-01 11:38:37 Josue Negron,2,0I6,0I6,Rest,NA,2022-12-01T11:43:37Z
2022-12-01,0I6 2022-12-01 11:38:37 Josue Negron,3,0I6,0I6,Rest,NA,2022-12-01T11:48:37Z
