C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2017-01-08T00:00:00.000Z,-0.6414633989334106,0.9317073225975037,0.5171327749876132,0.3990306027369005,2544,1416,0.6854565739631653,-0.1000637337565422,0.8992805480957031,0
2017-02-07T00:00:00.000Z,-0.42500001192092896,0.9042239785194397,0.5677393724205813,0.3633475908363618,2544,1416,0.5996797680854797,-0.1082981750369072,0.8452610969543457,2.570921985815606
2017-05-27T00:00:00.000Z,-0.5041916370391846,0.9011697173118591,0.55791167347168277,0.36254185239919795,2544,1416,0.576911449432373,-0.08986340463161469,0.8525909185409546,0
2017-06-29T00:00:00.000Z,-0.45766589045524597,0.9012579917907715,0.47535324260202944,0.3293899684183184,2544,1416,0.5674232244491577,-0.029843676835298538,0.854075014591217,2.7482269503546077
2017-08-01T00:00:00.000Z,-0.460630136728286743,0.8124232888221741,0.571254235981704,0.2323074113805307,2544,1416,0.3824070692062378,0.04790419340133667,0.6995784044265747,1.5070921985815602
2017-08-31T00:00:00.000Z,-0.13990402221679688,0.9265221953392029,0.5517006561869923,0.32786012770399325,2544,1416,0.6847922205924988,0.01914992928504944,0.8889871835708618,2.5709219858156005
2017-10-25T00:00:00.000Z,-0.565858781337738,0.7224637866020203,0.13199206534969204,0.24001231840349815,2544,1416,0.1889718621969223,-0.23636363446712494,0.39188623428344727,1.684397163120568
2017-10-30T00:00:00.000Z,-0.5669947266578674,0.7440677881240845,0.15049234939473255,0.226526531470297,2544,1416,0.1866832673549652,-0.19597989320755005,0.4126984179019928,1.1524822695035468
2017-11-04T00:00:00.000Z,-0.6302186846733093,0.7953819036483765,0.13454624296948597,0.250675989743252,2544,1416,0.1845783144235611,-0.20565371215343475,0.40543028712272644,0.8865248226950352
2017-11-24T00:00:00.000Z,-0.6273291707038879,0.8046647310256958,0.13845604334403472,0.2534999871758735,2544,1416,0.1785234957933426,-0.23954372107982635,0.40703850984573364,0.2659574468085105
2017-12-04T00:00:00.000Z,-0.5548686385154724,0.7689948678016663,0.11618805889512711,0.21836742589914557,2544,1416,0.13913823664188385,-0.16603295505046844,0.366108775138855,0.5319148936170212
2017-12-14T00:00:00.000Z,-0.6577319502830505,0.7993150949478149,0.15458374324323618,0.2536963305038556,2544,1416,0.19719655811786652,-0.20233462750911713,0.4410005509853363,0.9751773049645396
2017-12-19T00:00:00.000Z,-0.71688312292099,0.7906976938247681,0.15206169182350462,0.2686025870306723,2544,1416,0.21065375208854675,-0.26353150606155396,0.45220258831977844,2.570921985815604
2017-12-24T00:00:00.000Z,-0.6291717886924744,0.8279736638069153,0.15370212691953292,0.2755271724865808,2544,1416,0.2104228138923645,-0.23724260926246643,0.4643545150756836,2.5709219858156005
2018-01-18T00:00:00.000Z,-0.6033898591995239,0.7526158690452576,0.17208289064238647,0.26350361250386706,2544,1416,0.21140609681606293,-0.20247295498847961,0.4898291230201721,1.6843971631205699
2018-01-23T00:00:00.000Z,-0.4564102590084076,0.6878483891487122,0.14572409739982442,0.2474923110435656,2544,1416,0.1847328245639801,-0.22580644488334656,0.458670973777771,0
2018-02-02T00:00:00.000Z,-0.6074766516685486,0.7972696423530579,0.18902641617957627,0.2766201966434621,2544,1416,0.22404730319976807,-0.19708029925823212,0.5229822397232056,2.3049645390070914
2018-05-08T00:00:00.000Z,-0.51751527786254883,0.7542510234172388,0.15520961037398496,0.22351238529366346,2544,1416,0.2715517282485962,0.030223390087485313,0.5967742204666138,0
2018-07-23T00:00:00.000Z,-0.457515367786223683,0.8942267271122388,0.20520961037398496,0.22351238529366346,2544,1416,0.2715517282485962,0.030223390087485313,0.5967742204666138,0
2018-09-25T00:00:00.000Z,-0.41751527786254883,0.8542510271072388,0.18520961037398496,0.22351238529366346,2544,1416,0.2715517282485962,0.030223390087485313,0.5967742204666138,0
2018-10-25T00:00:00.000Z,-0.7821011543273926,0.8146271109580994,0.22212231759430268,0.31453542128029716,2544,1416,0.23598971962928772,-0.18026044964790344,0.625,1.5070921985815584
2018-10-30T00:00:00.000Z,-0.6976743936538696,0.8263140916824341,0.22166739057164117,0.30833482223722863,2544,1416,0.2346547245979309,-0.18454936146736145,0.6155931949615479,2.393617021276596
2018-11-24T00:00:00.000Z,-0.7320977449417114,0.7811271548271179,0.18938183724388546,0.32513237653718174,2544,1416,0.21988682448863983,-0.2760416567325592,0.6021010875701904,1.8617021276595733
2018-11-29T00:00:00.000Z,-0.7997398972511292,0.8566879034042358,0.2332696404796447,0.32849735193410534,2544,1416,0.25600001215934753,-0.22802548110485077,0.6487252116203308,1.5957446808510616
2018-12-04T00:00:00.000Z,-0.6739811897277832,0.8180505633354187,0.20162382009471153,0.32333216496549544,2544,1416,0.22910694777965546,-0.2802768051624298,0.6119663119316101,2.74822695035461
2018-12-14T00:00:00.000Z,-0.571794867515564,0.7788089513778687,0.18605726683626467,0.27961087221341174,2544,1416,0.201192244887352,-0.171875,0.5476190447807312,1.4184397163120588
2018-12-19T00:00:00.000Z,-0.3643966615200043,0.7363428473472595,0.1958317373424531,0.23904681035626804,2544,1416,0.18137438595294952,-0.12429378181695938,0.5329268574714661,0
2019-01-13T00:00:00.000Z,-0.7587077021598816,0.7267683744430542,0.20384960374393452,0.2842577561746167,2544,1416,0.2291460633277893,-0.16898441314697266,0.5741444826126099,1.7730496453900686
