1-Wire/iButton Part Number: DS1921G-F5,,
1-Wire/iButton Registration Number: EF000000347B4E21,,
Is Mission Active?  true,,
Mission Start:  Wed Sep 05 09:21:00 BOT 2018,,
Sample Rate:  Every 20 minute(s),,
Number of Mission Samples:  2888,,
Total Samples:  10923,,
Roll Over Enabled?  false,,
Roll Over Occurred?  Roll over has occurred,,
Active Alarms:  None fired,,
Next Clock Alarm At:  Disabled,,
High Temperature Alarm:  85 �C,,
Low Temperature Alarm:  -40 �C,,

Date/Time,Unit,Value
9/16/2018 4:21,C,24.5
9/16/2018 4:41,C,24.5
9/16/2018 5:01,C,24.5
9/16/2018 5:21,C,24.5
9/16/2018 5:41,C,24.5
9/16/2018 6:01,C,24.5
9/16/2018 6:21,C,24.5
9/16/2018 6:41,C,24.5
9/16/2018 7:01,C,25
9/16/2018 7:21,C,25.5
9/16/2018 7:41,C,26.5
9/16/2018 8:01,C,26.5
9/16/2018 8:21,C,27
9/16/2018 8:41,C,29
9/16/2018 9:01,C,29.5
9/16/2018 9:21,C,30
9/16/2018 9:41,C,30
9/16/2018 10:01,C,32.5
9/16/2018 10:21,C,35.5
9/16/2018 10:41,C,38
9/16/2018 11:01,C,39
9/16/2018 11:21,C,42.5
9/16/2018 11:41,C,44
9/16/2018 12:01,C,52
9/16/2018 12:21,C,54
9/16/2018 12:41,C,54.5
9/16/2018 13:01,C,52
9/16/2018 13:21,C,58.5
9/16/2018 13:41,C,56
9/16/2018 14:01,C,58
9/16/2018 14:21,C,49.5
9/16/2018 14:41,C,42
9/16/2018 15:01,C,42
