1-Wire/iButton Part Number: DS1921G-F5,,
1-Wire/iButton Registration Number: A600000034766021,,
Is Mission Active?  true,,
Mission Start:  Wed Sep 05 08:01:00 BOT 2018,,
Sample Rate:  Every 20 minute(s),,
Number of Mission Samples:  2892,,
Total Samples:  10781,,
Roll Over Enabled?  false,,
Roll Over Occurred?  Roll over has occurred,,
Active Alarms:  None fired,,
Next Clock Alarm At:  Disabled,,
High Temperature Alarm:  85 �C,,
Low Temperature Alarm:  -40 �C,,

Date/Time,Unit,Value
9/5/2018 8:01,C,32
9/5/2018 8:21,C,39
9/5/2018 8:41,C,43.5
9/5/2018 9:01,C,44
9/5/2018 9:21,C,40.5
9/5/2018 9:41,C,47.5
9/5/2018 10:01,C,40
9/5/2018 10:21,C,29.5
9/5/2018 10:41,C,24
9/5/2018 11:01,C,28.5
9/5/2018 11:21,C,36.5
9/5/2018 11:41,C,35.5
9/5/2018 12:01,C,39
9/5/2018 12:21,C,49.5
9/5/2018 12:41,C,46.5
9/5/2018 13:01,C,49.5
9/5/2018 13:21,C,54
9/5/2018 13:41,C,55
9/5/2018 14:01,C,45.5
9/5/2018 14:21,C,47.5
9/5/2018 14:41,C,49.5
9/5/2018 15:01,C,43.5
9/5/2018 15:21,C,49.5
9/5/2018 15:41,C,46.5
9/5/2018 16:01,C,48.5
9/5/2018 16:21,C,47.5
9/5/2018 16:41,C,42
9/5/2018 17:01,C,38.5
9/5/2018 17:21,C,35
9/5/2018 17:41,C,35.5
9/5/2018 18:01,C,32
9/5/2018 18:21,C,30
9/5/2018 18:41,C,29.5
9/5/2018 19:01,C,29
9/5/2018 19:21,C,28.5
9/5/2018 19:41,C,28
9/5/2018 20:01,C,27.5
9/5/2018 20:21,C,27.5
9/5/2018 20:41,C,27
9/5/2018 21:01,C,27
9/5/2018 21:21,C,27
9/5/2018 21:41,C,27
9/5/2018 22:01,C,27
9/5/2018 22:21,C,25.5
9/5/2018 22:41,C,25.5
9/5/2018 23:01,C,24.5
9/5/2018 23:21,C,23
9/5/2018 23:41,C,23.5
9/6/2018 0:01,C,23.5
9/6/2018 0:21,C,23
9/6/2018 0:41,C,23
9/6/2018 1:01,C,23
9/6/2018 1:21,C,23
9/6/2018 1:41,C,22.5
9/6/2018 2:01,C,23
9/6/2018 2:21,C,22.5
9/6/2018 2:41,C,23
9/6/2018 3:01,C,22.5
9/6/2018 3:21,C,22.5
9/6/2018 3:41,C,23.5
