date,observation.name,scan.number,focal.monkey,in.proximity,focal.activity,partners.activity (sequential),time
2021-06-28,00V 2021-06-28 09:10:59 Daniel Phillips,3,00V,"00V, 1I7",Feed,Feed,2021-06-28T09:20:59Z
2021-07-13,00V 2021-07-13 11:56:02 Daniel Phillips,1,00V,00V,Feed,NA,2021-07-13T11:56:02Z
2021-07-13,00V 2021-07-13 11:56:02 Daniel Phillips,2,00V,00V,Feed,NA,2021-07-13T12:01:02Z
2021-07-13,00V 2021-07-13 11:56:02 Daniel Phillips,3,00V,00V,Rest,NA,2021-07-13T12:06:02Z
2021-07-20,00V 2021-07-20 12:48:39 Daniel Phillips,1,00V,00V,Rest,NA,2021-07-20T12:48:39Z
2021-07-20,00V 2021-07-20 12:48:39 Daniel Phillips,2,00V,00V,Rest,NA,2021-07-20T12:53:39Z
2021-07-20,00V 2021-07-20 12:48:39 Daniel Phillips,3,00V,00V,Rest,NA,2021-07-20T12:58:39Z
2021-07-29,00V 2021-07-29 08:26:46 Daniel Phillips,1,00V,00V,Rest,NA,2021-07-29T08:26:46Z
2021-07-29,00V 2021-07-29 08:26:46 Daniel Phillips,2,00V,00V,Rest,NA,2021-07-29T08:31:46Z
2021-07-29,00V 2021-07-29 08:26:46 Daniel Phillips,3,00V,00V,Feed,NA,2021-07-29T08:36:46Z
2021-08-13,00V 2021-08-13 07:52:41 Daniel Phillips,1,00V,00V,Rest,NA,2021-08-13T07:52:41Z
2021-08-13,00V 2021-08-13 07:52:41 Daniel Phillips,2,00V,"00V, 81O",Rest,Rest,2021-08-13T07:57:41Z
2021-08-13,00V 2021-08-13 07:52:41 Daniel Phillips,3,00V,00V,Rest,NA,2021-08-13T08:02:41Z
2021-08-23,00V 2021-08-23 11:10:27 Daniel Phillips,1,00V,00V,Rest,NA,2021-08-23T11:10:27Z
2021-08-23,00V 2021-08-23 11:10:27 Daniel Phillips,2,00V,00V,Rest,NA,2021-08-23T11:15:27Z
2021-08-23,00V 2021-08-23 11:10:27 Daniel Phillips,3,00V,00V,Feed,NA,2021-08-23T11:20:27Z
2021-08-27,00V 2021-08-27 10:00:29 Daniel Phillips,1,00V,00V,Rest,NA,2021-08-27T10:00:29Z
2021-08-27,00V 2021-08-27 10:00:29 Daniel Phillips,2,00V,00V,Feed,NA,2021-08-27T10:05:29Z
2021-08-27,00V 2021-08-27 10:00:29 Daniel Phillips,3,00V,00V,Feed,NA,2021-08-27T10:10:29Z
2021-09-08,00V 2021-09-08 13:10:51 Daniel Phillips,1,00V,00V,Rest,NA,2021-09-08T13:10:51Z
2021-09-08,00V 2021-09-08 13:10:51 Daniel Phillips,2,00V,00V,Rest,NA,2021-09-08T13:15:51Z
2021-09-08,00V 2021-09-08 13:10:51 Daniel Phillips,3,00V,00V,Rest,NA,2021-09-08T13:20:51Z
2021-09-20,00V 2021-09-20 08:12:59 Daniel Phillips,1,00V,00V,Feed,NA,2021-09-20T08:12:59Z
2021-09-20,00V 2021-09-20 08:12:59 Daniel Phillips,2,00V,00V,Feed,NA,2021-09-20T08:17:59Z
2021-09-20,00V 2021-09-20 08:12:59 Daniel Phillips,3,00V,00V,Rest,NA,2021-09-20T08:22:59Z
2021-03-08,04T 2021-03-08 09:37:54 Daniel Phillips,1,04T,04T,Feed,NA,2021-03-08T09:37:54Z
2021-03-08,04T 2021-03-08 09:37:54 Daniel Phillips,2,04T,04T,Feed,NA,2021-03-08T09:42:54Z
2021-03-08,04T 2021-03-08 09:37:54 Daniel Phillips,3,04T,04T,Feed,NA,2021-03-08T09:47:54Z
2021-03-11,04T 2021-03-11 11:00:44 Daniel Phillips,1,04T,04T,Feed,NA,2021-03-11T11:00:44Z
2021-03-11,04T 2021-03-11 11:00:44 Daniel Phillips,2,04T,04T,Feed,NA,2021-03-11T11:05:44Z
2021-03-11,04T 2021-03-11 11:00:44 Daniel Phillips,3,04T,04T,Travel,NA,2021-03-11T11:10:44Z
2021-04-06,04T 2021-04-06 08:43:15 Daniel Phillips,1,04T,"9M8, 04T",Feed,Feed,2021-04-06T08:43:15Z
2021-04-06,04T 2021-04-06 08:43:15 Daniel Phillips,2,04T,04T,Travel,NA,2021-04-06T08:48:15Z
2021-04-06,04T 2021-04-06 08:43:15 Daniel Phillips,3,04T,04T,Feed,NA,2021-04-06T08:53:15Z
2021-04-20,04T 2021-04-20 12:36:32 Daniel Phillips,1,04T,04T,Rest,NA,2021-04-20T12:36:32Z
2021-04-20,04T 2021-04-20 12:36:32 Daniel Phillips,2,04T,04T,Rest,NA,2021-04-20T12:41:32Z
2021-04-20,04T 2021-04-20 12:36:32 Daniel Phillips,3,04T,04T,Rest,NA,2021-04-20T12:46:32Z
2021-04-26,04T 2021-04-26 07:46:21 Daniel Phillips,1,04T,04T,Feed,NA,2021-04-26T07:46:21Z
2021-04-26,04T 2021-04-26 07:46:21 Daniel Phillips,2,04T,04T,Travel,NA,2021-04-26T07:51:21Z
2021-04-26,04T 2021-04-26 07:46:21 Daniel Phillips,3,04T,04T,Feed,NA,2021-04-26T07:56:21Z
2021-05-13,04T 2021-05-13 13:32:25 Daniel Phillips,1,04T,04T,Travel,NA,2021-05-13T13:32:25Z
2021-05-13,04T 2021-05-13 13:32:25 Daniel Phillips,2,04T,04T,Rest,NA,2021-05-13T13:37:25Z
2021-05-13,04T 2021-05-13 13:32:25 Daniel Phillips,3,04T,04T,Rest,NA,2021-05-13T13:42:25Z
2021-05-21,04T 2021-05-21 07:53:54 Daniel Phillips,1,04T,04T,Rest,NA,2021-05-21T07:53:54Z
2021-05-21,04T 2021-05-21 07:53:54 Daniel Phillips,2,04T,"04T, 6K5",Rest,Rest,2021-05-21T07:58:54Z
2021-05-21,04T 2021-05-21 07:53:54 Daniel Phillips,3,04T,"04T, 2G3",Rest,Rest,2021-05-21T08:03:54Z
2021-05-25,04T 2021-05-25 11:44:39 Daniel Phillips,1,04T,04T,Rest,NA,2021-05-25T11:44:39Z
2021-05-25,04T 2021-05-25 11:44:39 Daniel Phillips,2,04T,"04T, 0S1",Groom Get,Groom Give,2021-05-25T11:49:39Z
2021-05-25,04T 2021-05-25 11:44:39 Daniel Phillips,3,04T,"04T, 0S1",Passive contact,Passive contact,2021-05-25T11:54:39Z
2021-06-08,04T 2021-06-08 08:30:19 Daniel Phillips,1,04T,04T,Feed,NA,2021-06-08T08:30:19Z
2021-06-08,04T 2021-06-08 08:30:19 Daniel Phillips,2,04T,04T,Rest,NA,2021-06-08T08:35:19Z
2021-06-08,04T 2021-06-08 08:30:19 Daniel Phillips,3,04T,04T,Feed,NA,2021-06-08T08:40:19Z
2021-06-16,04T 2021-06-16 13:48:45 Daniel Phillips,1,04T,04T,Rest,NA,2021-06-16T13:48:45Z
2021-06-16,04T 2021-06-16 13:48:45 Daniel Phillips,2,04T,"04T, 3U4",Groom Give,Groom Get,2021-06-16T13:53:45Z
2021-06-16,04T 2021-06-16 13:48:45 Daniel Phillips,3,04T,04T,Rest,NA,2021-06-16T13:58:45Z
2021-06-28,04T 2021-06-28 12:12:30 Daniel Phillips,1,04T,04T,Rest,NA,2021-06-28T12:12:30Z
2021-06-28,04T 2021-06-28 12:12:30 Daniel Phillips,2,04T,04T,Rest,NA,2021-06-28T12:17:30Z
2021-06-28,04T 2021-06-28 12:12:30 Daniel Phillips,3,04T,04T,Rest,NA,2021-06-28T12:22:30Z
2021-07-06,04T 2021-07-06 09:31:04 Daniel Phillips,1,04T,04T,Feed,NA,2021-07-06T09:31:04Z
2021-07-06,04T 2021-07-06 09:31:04 Daniel Phillips,2,04T,04T,Travel,NA,2021-07-06T09:36:04Z
2021-07-06,04T 2021-07-06 09:31:04 Daniel Phillips,3,04T,04T,Rest,NA,2021-07-06T09:41:04Z
2021-07-19,04T 2021-07-19 08:46:09 Daniel Phillips,1,04T,04T,Rest,NA,2021-07-19T08:46:09Z
2021-07-19,04T 2021-07-19 08:46:09 Daniel Phillips,2,04T,04T,Rest,NA,2021-07-19T08:51:09Z
2021-07-19,04T 2021-07-19 08:46:09 Daniel Phillips,3,04T,04T,Feed,NA,2021-07-19T08:56:09Z
2021-08-09,04T 2021-08-09 12:34:15 Daniel Phillips,1,04T,"04T, 9M8",Groom Get,Groom Give,2021-08-09T12:34:15Z
2021-08-09,04T 2021-08-09 12:34:15 Daniel Phillips,2,04T,"04T, 9M8",Groom Get,Groom Give,2021-08-09T12:39:15Z
2021-08-09,04T 2021-08-09 12:34:15 Daniel Phillips,3,04T,"04T, 9M8",Groom Get,Groom Give,2021-08-09T12:44:15Z
2021-08-12,04T 2021-08-12 08:23:35 Daniel Phillips,1,04T,04T,Feed,NA,2021-08-12T08:23:35Z
2021-08-12,04T 2021-08-12 08:23:35 Daniel Phillips,2,04T,04T,Rest,NA,2021-08-12T08:28:35Z
2021-08-12,04T 2021-08-12 08:23:35 Daniel Phillips,3,04T,"04T, 8J3",Rest,Rest,2021-08-12T08:33:35Z
2021-08-20,04T 2021-08-20 11:48:26 Daniel Phillips,1,04T,"04T, 9M8",Groom Give,Groom Get,2021-08-20T11:48:26Z
2021-08-20,04T 2021-08-20 11:48:26 Daniel Phillips,2,04T,04T,Rest,NA,2021-08-20T11:53:26Z
2021-08-20,04T 2021-08-20 11:48:26 Daniel Phillips,3,04T,04T,Feed,NA,2021-08-20T11:58:26Z
2021-08-30,04T 2021-08-30 13:29:56 Daniel Phillips,1,04T,04T,Rest,NA,2021-08-30T13:29:56Z
2021-08-30,04T 2021-08-30 13:29:56 Daniel Phillips,2,04T,04T,Rest,NA,2021-08-30T13:34:56Z
2021-08-30,04T 2021-08-30 13:29:56 Daniel Phillips,3,04T,04T,Rest,NA,2021-08-30T13:39:56Z
2021-09-02,04T 2021-09-02 09:51:08 Daniel Phillips,1,04T,04T,Feed,NA,2021-09-02T09:51:08Z
2021-09-02,04T 2021-09-02 09:51:08 Daniel Phillips,2,04T,04T,Feed,NA,2021-09-02T09:56:08Z
2021-09-02,04T 2021-09-02 09:51:08 Daniel Phillips,3,04T,04T,Feed,NA,2021-09-02T10:01:08Z
2021-09-21,04T 2021-09-21 08:38:56 Daniel Phillips,1,04T,04T,Rest,NA,2021-09-21T08:38:56Z
2021-09-21,04T 2021-09-21 08:38:56 Daniel Phillips,2,04T,04T,Feed,NA,2021-09-21T08:43:56Z
2021-09-21,04T 2021-09-21 08:38:56 Daniel Phillips,3,04T,04T,Feed,NA,2021-09-21T08:48:56Z
2021-03-09,0H8 2021-03-09 12:31:21 Daniel Phillips,1,0H8,"0S5, 0H8",Rest,Rest,2021-03-09T12:31:21Z
2021-03-09,0H8 2021-03-09 12:31:21 Daniel Phillips,2,0H8,"0H8, 0S5",Rest,Rest,2021-03-09T12:36:21Z
2021-03-09,0H8 2021-03-09 12:31:21 Daniel Phillips,3,0H8,"0H8, 0S5",Passive contact,Passive contact,2021-03-09T12:41:21Z
2021-03-30,0H8 2021-03-30 09:06:41 Daniel Phillips,1,0H8,0H8,Rest,NA,2021-03-30T09:06:41Z
2021-03-30,0H8 2021-03-30 09:06:41 Daniel Phillips,2,0H8,0H8,Rest,NA,2021-03-30T09:11:41Z
2021-03-30,0H8 2021-03-30 09:06:41 Daniel Phillips,3,0H8,0H8,Rest,NA,2021-03-30T09:16:41Z
2021-04-13,0H8 2021-04-13 13:38:27 Daniel Phillips,1,0H8,0H8,Rest,NA,2021-04-13T13:38:27Z
2021-04-13,0H8 2021-04-13 13:38:27 Daniel Phillips,2,0H8,0H8,Rest,NA,2021-04-13T13:43:28Z
2021-04-13,0H8 2021-04-13 13:38:27 Daniel Phillips,3,0H8,0H8,Travel,NA,2021-04-13T13:48:28Z
2021-04-16,0H8 2021-04-16 10:00:02 Daniel Phillips,1,0H8,0H8,Feed,NA,2021-04-16T10:00:02Z
2021-04-16,0H8 2021-04-16 10:00:02 Daniel Phillips,2,0H8,0H8,Travel,NA,2021-04-16T10:05:03Z
2021-04-16,0H8 2021-04-16 10:00:02 Daniel Phillips,3,0H8,0H8,Rest,NA,2021-04-16T10:10:03Z
2021-04-28,0H8 2021-04-28 07:50:24 Daniel Phillips,1,0H8,0H8,Rest,NA,2021-04-28T07:50:24Z
2021-04-28,0H8 2021-04-28 07:50:24 Daniel Phillips,2,0H8,0H8,Rest,NA,2021-04-28T07:55:25Z
2021-04-28,0H8 2021-04-28 07:50:24 Daniel Phillips,3,0H8,0H8,Rest,NA,2021-04-28T08:00:24Z
2021-05-11,0H8 2021-05-11 11:10:27 Daniel Phillips,1,0H8,0H8,Travel,NA,2021-05-11T11:10:27Z
2021-05-11,0H8 2021-05-11 11:10:27 Daniel Phillips,2,0H8,0H8,Rest,NA,2021-05-11T11:15:28Z
2021-05-11,0H8 2021-05-11 11:10:27 Daniel Phillips,3,0H8,0H8,Rest,NA,2021-05-11T11:20:28Z
2021-05-17,0H8 2021-05-17 11:00:50 Daniel Phillips,1,0H8,0H8,Feed,NA,2021-05-17T11:00:50Z
2021-05-17,0H8 2021-05-17 11:00:50 Daniel Phillips,2,0H8,0H8,Feed,NA,2021-05-17T11:05:51Z
2021-05-17,0H8 2021-05-17 11:00:50 Daniel Phillips,3,0H8,0H8,Travel,NA,2021-05-17T11:10:51Z
2021-05-25,0H8 2021-05-25 08:28:35 Daniel Phillips,1,0H8,0H8,Feed,NA,2021-05-25T08:28:35Z
2021-05-25,0H8 2021-05-25 08:28:35 Daniel Phillips,2,0H8,0H8,Feed,NA,2021-05-25T08:33:36Z
2021-05-25,0H8 2021-05-25 08:28:35 Daniel Phillips,3,0H8,0H8,Travel,NA,2021-05-25T08:38:36Z
2021-06-09,0H8 2021-06-09 09:58:44 Daniel Phillips,1,0H8,"0H8, 61R, 8R7",Feed,"Feed, Feed",2021-06-09T09:58:44Z
2021-06-09,0H8 2021-06-09 09:58:44 Daniel Phillips,2,0H8,0H8,Feed,NA,2021-06-09T10:03:44Z
2021-06-09,0H8 2021-06-09 09:58:44 Daniel Phillips,3,0H8,0H8,Rest,NA,2021-06-09T10:08:44Z
2021-06-16,0H8 2021-06-16 13:36:30 Daniel Phillips,1,0H8,0H8,Rest,NA,2021-06-16T13:36:30Z
2021-06-16,0H8 2021-06-16 13:36:30 Daniel Phillips,2,0H8,0H8,Rest,NA,2021-06-16T13:41:30Z
2021-06-16,0H8 2021-06-16 13:36:30 Daniel Phillips,3,0H8,0H8,Travel,NA,2021-06-16T13:46:30Z
2021-06-24,0H8 2021-06-24 07:48:28 Daniel Phillips,1,0H8,0H8,Rest,NA,2021-06-24T07:48:28Z
2021-06-24,0H8 2021-06-24 07:48:28 Daniel Phillips,2,0H8,0H8,Rest,NA,2021-06-24T07:53:28Z
2021-06-24,0H8 2021-06-24 07:48:28 Daniel Phillips,3,0H8,0H8,Rest,NA,2021-06-24T07:58:28Z
2021-07-06,0H8 2021-07-06 12:32:43 Daniel Phillips,1,0H8,0H8,Rest,NA,2021-07-06T12:32:43Z
2021-07-06,0H8 2021-07-06 12:32:43 Daniel Phillips,2,0H8,0H8,Rest,NA,2021-07-06T12:37:43Z
2021-07-06,0H8 2021-07-06 12:32:43 Daniel Phillips,3,0H8,0H8,Rest,NA,2021-07-06T12:42:43Z
2021-07-22,0H8 2021-07-22 09:54:54 Daniel Phillips,1,0H8,0H8,Feed,NA,2021-07-22T09:54:54Z
2021-07-22,0H8 2021-07-22 09:54:54 Daniel Phillips,2,0H8,"0H8, 33T",Feed,Feed,2021-07-22T09:59:54Z
2021-07-22,0H8 2021-07-22 09:54:54 Daniel Phillips,3,0H8,"0H8, 8R7",Feed,Feed,2021-07-22T10:04:54Z
2021-08-02,0H8 2021-08-02 11:56:05 Daniel Phillips,1,0H8,0H8,Rest,NA,2021-08-02T11:56:05Z
2021-08-02,0H8 2021-08-02 11:56:05 Daniel Phillips,2,0H8,0H8,Rest,NA,2021-08-02T12:01:05Z
2021-08-02,0H8 2021-08-02 11:56:05 Daniel Phillips,3,0H8,0H8,Rest,NA,2021-08-02T12:06:05Z
2021-08-04,0H8 2021-08-04 08:49:27 Daniel Phillips,1,0H8,0H8,Feed,NA,2021-08-04T08:49:27Z
2021-08-04,0H8 2021-08-04 08:49:27 Daniel Phillips,2,0H8,0H8,Feed,NA,2021-08-04T08:54:27Z
2021-08-04,0H8 2021-08-04 08:49:27 Daniel Phillips,3,0H8,"0H8, 3U4, 8R7",Feed,"Feed, Feed",2021-08-04T08:59:27Z
2021-08-25,0H8 2021-08-25 11:02:20 Daniel Phillips,1,0H8,0H8,Rest,NA,2021-08-25T11:02:20Z
2021-08-25,0H8 2021-08-25 11:02:20 Daniel Phillips,2,0H8,0H8,Feed,NA,2021-08-25T11:07:20Z
2021-08-25,0H8 2021-08-25 11:02:20 Daniel Phillips,3,0H8,0H8,Travel,NA,2021-08-25T11:12:20Z
2021-08-30,0H8 2021-08-30 08:24:59 Daniel Phillips,1,0H8,0H8,Feed,NA,2021-08-30T08:24:59Z
2021-08-30,0H8 2021-08-30 08:24:59 Daniel Phillips,2,0H8,0H8,Travel,NA,2021-08-30T08:29:59Z
2021-08-30,0H8 2021-08-30 08:24:59 Daniel Phillips,3,0H8,0H8,Rest,NA,2021-08-30T08:34:59Z
2021-09-07,0H8 2021-09-07 13:26:43 Daniel Phillips,1,0H8,"81O, 0H8",Rest,Rest,2021-09-07T13:26:43Z
2021-09-07,0H8 2021-09-07 13:26:43 Daniel Phillips,2,0H8,"0H8, 81O",Rest,Rest,2021-09-07T13:31:44Z
2021-09-07,0H8 2021-09-07 13:26:43 Daniel Phillips,3,0H8,"0H8, 81O",Rest,Rest,2021-09-07T13:36:44Z
2021-09-21,0H8 2021-09-21 12:22:02 Daniel Phillips,1,0H8,0H8,Rest,NA,2021-09-21T12:22:02Z
2021-09-21,0H8 2021-09-21 12:22:02 Daniel Phillips,2,0H8,0H8,Rest,NA,2021-09-21T12:27:02Z
2021-09-21,0H8 2021-09-21 12:22:02 Daniel Phillips,3,0H8,0H8,Rest,NA,2021-09-21T12:32:02Z
2021-03-04,0J4 2021-03-04 09:21:39 Daniel Phillips,1,0J4,0J4,Feed,NA,2021-03-04T09:21:39Z
2021-03-04,0J4 2021-03-04 09:21:39 Daniel Phillips,2,0J4,0J4,Travel,NA,2021-03-04T09:26:39Z
2021-03-04,0J4 2021-03-04 09:21:39 Daniel Phillips,3,0J4,0J4,Rest,NA,2021-03-04T09:31:39Z
2021-04-14,0J4 2021-04-14 13:08:51 Daniel Phillips,1,0J4,"3D9, 0J4",Groom Give,Groom Get,2021-04-14T13:08:51Z
2021-04-14,0J4 2021-04-14 13:08:51 Daniel Phillips,2,0J4,0J4,Travel,NA,2021-04-14T13:13:51Z
2021-04-14,0J4 2021-04-14 13:08:51 Daniel Phillips,3,0J4,0J4,Rest,NA,2021-04-14T13:18:51Z
2021-04-16,0J4 2021-04-16 07:36:27 Daniel Phillips,1,0J4,0J4,Feed,NA,2021-04-16T07:36:27Z
2021-04-16,0J4 2021-04-16 07:36:27 Daniel Phillips,2,0J4,0J4,Feed,NA,2021-04-16T07:41:27Z
2021-04-16,0J4 2021-04-16 07:36:27 Daniel Phillips,3,0J4,0J4,Feed,NA,2021-04-16T07:46:27Z
2021-04-19,0J4 2021-04-19 12:29:02 Daniel Phillips,1,0J4,0J4,Rest,NA,2021-04-19T12:29:02Z
2021-04-19,0J4 2021-04-19 12:29:02 Daniel Phillips,2,0J4,0J4,Rest,NA,2021-04-19T12:34:03Z
2021-04-19,0J4 2021-04-19 12:29:02 Daniel Phillips,3,0J4,0J4,Rest,NA,2021-04-19T12:39:03Z
2021-05-06,0J4 2021-05-06 10:16:49 Daniel Phillips,1,0J4,0J4,Rest,NA,2021-05-06T10:16:49Z
2021-05-06,0J4 2021-05-06 10:16:49 Daniel Phillips,2,0J4,0J4,Rest,NA,2021-05-06T10:21:49Z
2021-05-06,0J4 2021-05-06 10:16:49 Daniel Phillips,3,0J4,0J4,Rest,NA,2021-05-06T10:26:49Z
2021-05-18,0J4 2021-05-18 10:56:03 Daniel Phillips,1,0J4,0J4,Feed,NA,2021-05-18T10:56:03Z
2021-05-18,0J4 2021-05-18 10:56:03 Daniel Phillips,2,0J4,0J4,Feed,NA,2021-05-18T11:01:03Z
2021-05-18,0J4 2021-05-18 10:56:03 Daniel Phillips,3,0J4,0J4,Travel,NA,2021-05-18T11:06:03Z
2021-05-20,0J4 2021-05-20 08:36:44 Daniel Phillips,1,0J4,0J4,Feed,NA,2021-05-20T08:36:44Z
2021-05-20,0J4 2021-05-20 08:36:44 Daniel Phillips,2,0J4,0J4,Feed,NA,2021-05-20T08:41:44Z
2021-05-20,0J4 2021-05-20 08:36:44 Daniel Phillips,3,0J4,0J4,Feed,NA,2021-05-20T08:46:44Z
2021-05-25,0J4 2021-05-25 12:36:15 Daniel Phillips,1,0J4,0J4,Travel,NA,2021-05-25T12:36:15Z
2021-05-25,0J4 2021-05-25 12:36:15 Daniel Phillips,2,0J4,0J4,Rest,NA,2021-05-25T12:41:16Z
2021-05-25,0J4 2021-05-25 12:36:15 Daniel Phillips,3,0J4,0J4,Rest,NA,2021-05-25T12:46:16Z
2021-05-27,0J4 2021-05-27 09:50:05 Daniel Phillips,1,0J4,0J4,Feed,NA,2021-05-27T09:50:05Z
2021-05-27,0J4 2021-05-27 09:50:05 Daniel Phillips,2,0J4,0J4,Feed,NA,2021-05-27T09:55:06Z
2021-05-27,0J4 2021-05-27 09:50:05 Daniel Phillips,3,0J4,0J4,Rest,NA,2021-05-27T10:00:05Z
2021-06-17,0J4 2021-06-17 11:22:17 Daniel Phillips,1,0J4,0J4,Rest,NA,2021-06-17T11:22:17Z
2021-06-17,0J4 2021-06-17 11:22:17 Daniel Phillips,2,0J4,0J4,Rest,NA,2021-06-17T11:32:17Z
2021-06-29,0J4 2021-06-29 08:04:22 Daniel Phillips,1,0J4,0J4,Feed,NA,2021-06-29T08:04:22Z
2021-06-29,0J4 2021-06-29 08:04:22 Daniel Phillips,2,0J4,0J4,Feed,NA,2021-06-29T08:09:22Z
2021-06-29,0J4 2021-06-29 08:04:22 Daniel Phillips,3,0J4,0J4,Feed,NA,2021-06-29T08:14:22Z
2021-07-16,0J4 2021-07-16 13:14:45 Daniel Phillips,1,0J4,0J4,Rest,NA,2021-07-16T13:14:45Z
2021-07-16,0J4 2021-07-16 13:14:45 Daniel Phillips,2,0J4,0J4,Rest,NA,2021-07-16T13:19:45Z
2021-07-16,0J4 2021-07-16 13:14:45 Daniel Phillips,3,0J4,0J4,Rest,NA,2021-07-16T13:24:45Z
2021-07-19,0J4 2021-07-19 09:46:47 Daniel Phillips,1,0J4,0J4,Feed,NA,2021-07-19T09:46:47Z
2021-07-19,0J4 2021-07-19 09:46:47 Daniel Phillips,2,0J4,0J4,Feed,NA,2021-07-19T09:51:47Z
2021-07-19,0J4 2021-07-19 09:46:47 Daniel Phillips,3,0J4,0J4,Feed,NA,2021-07-19T09:56:47Z
2021-08-02,0J4 2021-08-02 11:02:32 Daniel Phillips,1,0J4,0J4,Feed,NA,2021-08-02T11:02:32Z
2021-08-02,0J4 2021-08-02 11:02:32 Daniel Phillips,2,0J4,0J4,Rest,NA,2021-08-02T11:07:32Z
2021-08-02,0J4 2021-08-02 11:02:32 Daniel Phillips,3,0J4,0J4,Travel,NA,2021-08-02T11:12:32Z
2021-08-13,0J4 2021-08-13 08:27:24 Daniel Phillips,1,0J4,0J4,Rest,NA,2021-08-13T08:27:24Z
2021-08-13,0J4 2021-08-13 08:27:24 Daniel Phillips,2,0J4,0J4,Rest,NA,2021-08-13T08:32:24Z
2021-08-13,0J4 2021-08-13 08:27:24 Daniel Phillips,3,0J4,0J4,Rest,NA,2021-08-13T08:37:24Z
