1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 4E00000041935F21
Is Mission Active?  true
Mission Start:  Fri Jun 28 08:21:00 BOT 2019
Sample Rate:  Every 30 minute(s)
Number of Mission Samples:  1683
Total Samples:  5762
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
6/28/19 8:21:00 AM,C,33
6/28/19 8:51:00 AM,C,39
6/28/19 9:21:00 AM,C,43
6/28/19 9:51:00 AM,C,44
6/28/19 10:21:00 AM,C,51.5
6/28/19 10:51:00 AM,C,52
6/28/19 11:21:00 AM,C,51.5
6/28/19 11:51:00 AM,C,53
6/28/19 12:21:00 PM,C,48.5
6/28/19 12:51:00 PM,C,47
6/28/19 1:21:00 PM,C,56
6/28/19 1:51:00 PM,C,57.5
6/28/19 2:21:00 PM,C,54
6/28/19 2:51:00 PM,C,51.5
6/28/19 3:21:00 PM,C,44.5
6/28/19 3:51:00 PM,C,49
6/28/19 4:21:00 PM,C,43.5
6/28/19 4:51:00 PM,C,42.5
6/28/19 5:21:00 PM,C,29
6/28/19 5:51:00 PM,C,28.5
6/28/19 6:21:00 PM,C,28.5
6/28/19 6:51:00 PM,C,28
6/28/19 7:21:00 PM,C,28
6/28/19 7:51:00 PM,C,28
6/28/19 8:21:00 PM,C,27.5
6/28/19 8:51:00 PM,C,27.5
6/28/19 9:21:00 PM,C,27.5
6/28/19 9:51:00 PM,C,27
6/28/19 10:21:00 PM,C,27
6/28/19 10:51:00 PM,C,27
6/28/19 11:21:00 PM,C,27
6/28/19 11:51:00 PM,C,27
6/29/19 12:21:00 AM,C,26.5
6/29/19 12:51:00 AM,C,26.5
6/29/19 1:21:00 AM,C,26.5
6/29/19 1:51:00 AM,C,26.5
6/29/19 2:21:00 AM,C,27
6/29/19 2:51:00 AM,C,26.5
6/29/19 3:21:00 AM,C,26.5
6/29/19 3:51:00 AM,C,26
6/29/19 4:21:00 AM,C,26.5
6/29/19 4:51:00 AM,C,26
6/29/19 5:21:00 AM,C,26.5
6/29/19 5:51:00 AM,C,27
6/29/19 6:21:00 AM,C,28
6/29/19 6:51:00 AM,C,27.5
6/29/19 7:21:00 AM,C,31
6/29/19 7:51:00 AM,C,31
6/29/19 8:21:00 AM,C,35.5
6/29/19 8:51:00 AM,C,40
6/29/19 9:21:00 AM,C,45.5
6/29/19 9:51:00 AM,C,46.5
6/29/19 10:21:00 AM,C,52.5
6/29/19 10:51:00 AM,C,54.5
6/29/19 11:21:00 AM,C,51
6/29/19 11:51:00 AM,C,50.5
6/29/19 12:21:00 PM,C,59
6/29/19 12:51:00 PM,C,60.5
6/29/19 1:21:00 PM,C,61
6/29/19 1:51:00 PM,C,59
6/29/19 2:21:00 PM,C,59.5
6/29/19 2:51:00 PM,C,56.5
6/29/19 3:21:00 PM,C,55.5
6/29/19 3:51:00 PM,C,53
6/29/19 4:21:00 PM,C,49
6/29/19 4:51:00 PM,C,46
6/29/19 5:21:00 PM,C,42
6/29/19 5:51:00 PM,C,36
6/29/19 6:21:00 PM,C,33
6/29/19 6:51:00 PM,C,32
6/29/19 7:21:00 PM,C,30
6/29/19 7:51:00 PM,C,29
6/29/19 8:21:00 PM,C,28.5
6/29/19 8:51:00 PM,C,28.5
6/29/19 9:21:00 PM,C,28
6/29/19 9:51:00 PM,C,27.5
6/29/19 10:21:00 PM,C,27.5
6/29/19 10:51:00 PM,C,27.5
6/29/19 11:21:00 PM,C,27.5
6/29/19 11:51:00 PM,C,27.5
6/30/19 12:21:00 AM,C,27
6/30/19 12:51:00 AM,C,27
6/30/19 1:21:00 AM,C,26.5
6/30/19 1:51:00 AM,C,26.5
6/30/19 2:21:00 AM,C,26
6/30/19 2:51:00 AM,C,26.5
6/30/19 3:21:00 AM,C,26
6/30/19 3:51:00 AM,C,25.5
6/30/19 4:21:00 AM,C,26
6/30/19 4:51:00 AM,C,26
6/30/19 5:21:00 AM,C,26
6/30/19 5:51:00 AM,C,26.5
6/30/19 6:21:00 AM,C,27.5
6/30/19 6:51:00 AM,C,28
6/30/19 7:21:00 AM,C,30
6/30/19 7:51:00 AM,C,31.5
6/30/19 8:21:00 AM,C,36
6/30/19 8:51:00 AM,C,41.5
6/30/19 9:21:00 AM,C,46
6/30/19 9:51:00 AM,C,46.5
6/30/19 10:21:00 AM,C,52.5
6/30/19 10:51:00 AM,C,57.5
6/30/19 11:21:00 AM,C,59.5
6/30/19 11:51:00 AM,C,61.5
6/30/19 12:21:00 PM,C,62
6/30/19 12:51:00 PM,C,62
6/30/19 1:21:00 PM,C,61.5
6/30/19 1:51:00 PM,C,63.5
6/30/19 2:21:00 PM,C,61
6/30/19 2:51:00 PM,C,56.5
6/30/19 3:21:00 PM,C,56
6/30/19 3:51:00 PM,C,55
6/30/19 4:21:00 PM,C,51.5
6/30/19 4:51:00 PM,C,47.5
6/30/19 5:21:00 PM,C,42
6/30/19 5:51:00 PM,C,38.5
6/30/19 6:21:00 PM,C,34
6/30/19 6:51:00 PM,C,30.5
6/30/19 7:21:00 PM,C,29
6/30/19 7:51:00 PM,C,28.5
6/30/19 8:21:00 PM,C,28.5
6/30/19 8:51:00 PM,C,28
6/30/19 9:21:00 PM,C,27.5
6/30/19 9:51:00 PM,C,27.5
6/30/19 10:21:00 PM,C,27
6/30/19 10:51:00 PM,C,27.5
6/30/19 11:21:00 PM,C,27
6/30/19 11:51:00 PM,C,27
7/1/19 12:21:00 AM,C,26.5
7/1/19 12:51:00 AM,C,26
7/1/19 1:21:00 AM,C,26
7/1/19 1:51:00 AM,C,26
7/1/19 2:21:00 AM,C,25.5
7/1/19 2:51:00 AM,C,25.5
7/1/19 3:21:00 AM,C,26
7/1/19 3:51:00 AM,C,26
7/1/19 4:21:00 AM,C,25.5
7/1/19 4:51:00 AM,C,25.5
7/1/19 5:21:00 AM,C,25.5
7/1/19 5:51:00 AM,C,25.5
7/1/19 6:21:00 AM,C,26
7/1/19 6:51:00 AM,C,27
7/1/19 7:21:00 AM,C,30
7/1/19 7:51:00 AM,C,32
7/1/19 8:21:00 AM,C,37
7/1/19 8:51:00 AM,C,43.5
7/1/19 9:21:00 AM,C,47
7/1/19 9:51:00 AM,C,49
7/1/19 10:21:00 AM,C,57
7/1/19 10:51:00 AM,C,57
7/1/19 11:21:00 AM,C,61.5
7/1/19 11:51:00 AM,C,62
7/1/19 12:21:00 PM,C,63.5
7/1/19 12:51:00 PM,C,62
7/1/19 1:21:00 PM,C,66.5
7/1/19 1:51:00 PM,C,62.5
7/1/19 2:21:00 PM,C,60.5
7/1/19 2:51:00 PM,C,61.5
7/1/19 3:21:00 PM,C,58.5
7/1/19 3:51:00 PM,C,51.5
7/1/19 4:21:00 PM,C,52
7/1/19 4:51:00 PM,C,46.5
7/1/19 5:21:00 PM,C,44.5
7/1/19 5:51:00 PM,C,37.5
7/1/19 6:21:00 PM,C,33.5
7/1/19 6:51:00 PM,C,31.5
7/1/19 7:21:00 PM,C,29
7/1/19 7:51:00 PM,C,28.5
7/1/19 8:21:00 PM,C,27.5
7/1/19 8:51:00 PM,C,27
7/1/19 9:21:00 PM,C,27
7/1/19 9:51:00 PM,C,26.5
7/1/19 10:21:00 PM,C,26.5
7/1/19 10:51:00 PM,C,26.5
7/1/19 11:21:00 PM,C,26.5
7/1/19 11:51:00 PM,C,26
7/2/19 12:21:00 AM,C,26
7/2/19 12:51:00 AM,C,26
7/2/19 1:21:00 AM,C,26
7/2/19 1:51:00 AM,C,25.5
7/2/19 2:21:00 AM,C,25.5
7/2/19 2:51:00 AM,C,25
7/2/19 3:21:00 AM,C,25
7/2/19 3:51:00 AM,C,25
7/2/19 4:21:00 AM,C,25
7/2/19 4:51:00 AM,C,25
7/2/19 5:21:00 AM,C,24.5
7/2/19 5:51:00 AM,C,25
7/2/19 6:21:00 AM,C,25.5
7/2/19 6:51:00 AM,C,27.5
7/2/19 7:21:00 AM,C,31
7/2/19 7:51:00 AM,C,32.5
7/2/19 8:21:00 AM,C,37
7/2/19 8:51:00 AM,C,44.5
7/2/19 9:21:00 AM,C,39
7/2/19 9:51:00 AM,C,49.5
7/2/19 10:21:00 AM,C,44.5
7/2/19 10:51:00 AM,C,38
7/2/19 11:21:00 AM,C,49
7/2/19 11:51:00 AM,C,56
7/2/19 12:21:00 PM,C,58.5
7/2/19 12:51:00 PM,C,55
7/2/19 1:21:00 PM,C,56
7/2/19 1:51:00 PM,C,55.5
7/2/19 2:21:00 PM,C,53
7/2/19 2:51:00 PM,C,52
7/2/19 3:21:00 PM,C,46
7/2/19 3:51:00 PM,C,43
7/2/19 4:21:00 PM,C,36.5
7/2/19 4:51:00 PM,C,44.5
7/2/19 5:21:00 PM,C,41
7/2/19 5:51:00 PM,C,37.5
7/2/19 6:21:00 PM,C,33
7/2/19 6:51:00 PM,C,30.5
7/2/19 7:21:00 PM,C,29
7/2/19 7:51:00 PM,C,28.5
7/2/19 8:21:00 PM,C,28
7/2/19 8:51:00 PM,C,28
7/2/19 9:21:00 PM,C,27.5
7/2/19 9:51:00 PM,C,27
7/2/19 10:21:00 PM,C,26.5
7/2/19 10:51:00 PM,C,26.5
7/2/19 11:21:00 PM,C,26
7/2/19 11:51:00 PM,C,26.5
7/3/19 12:21:00 AM,C,26
7/3/19 12:51:00 AM,C,26
7/3/19 1:21:00 AM,C,26.5
7/3/19 1:51:00 AM,C,26
7/3/19 2:21:00 AM,C,25.5
7/3/19 2:51:00 AM,C,25.5
7/3/19 3:21:00 AM,C,26
7/3/19 3:51:00 AM,C,26
7/3/19 4:21:00 AM,C,26.5
7/3/19 4:51:00 AM,C,26.5
7/3/19 5:21:00 AM,C,26
7/3/19 5:51:00 AM,C,25.5
7/3/19 6:21:00 AM,C,26
7/3/19 6:51:00 AM,C,27.5
7/3/19 7:21:00 AM,C,31
7/3/19 7:51:00 AM,C,31.5
7/3/19 8:21:00 AM,C,36.5
7/3/19 8:51:00 AM,C,43.5
7/3/19 9:21:00 AM,C,47
7/3/19 9:51:00 AM,C,50.5
7/3/19 10:21:00 AM,C,56
7/3/19 10:51:00 AM,C,61
7/3/19 11:21:00 AM,C,59
7/3/19 11:51:00 AM,C,61
7/3/19 12:21:00 PM,C,65.5
7/3/19 12:51:00 PM,C,64
7/3/19 1:21:00 PM,C,63.5
7/3/19 1:51:00 PM,C,64
7/3/19 2:21:00 PM,C,63.5
7/3/19 2:51:00 PM,C,60
7/3/19 3:21:00 PM,C,56.5
7/3/19 3:51:00 PM,C,51.5
7/3/19 4:21:00 PM,C,52.5
7/3/19 4:51:00 PM,C,41.5
7/3/19 5:21:00 PM,C,43.5
7/3/19 5:51:00 PM,C,37.5
7/3/19 6:21:00 PM,C,34
7/3/19 6:51:00 PM,C,31.5
7/3/19 7:21:00 PM,C,29.5
7/3/19 7:51:00 PM,C,29
7/3/19 8:21:00 PM,C,29
